date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2012-06-19,1358.3408,0.001675,0.020857999999999998,0.1015540578786819,2.2527205018930205,-0.7932041768809867,1.4235594321570468,0.025294453782255255,-1.5689756404158195,0.013242474415914217,0.2547651322005357,423,True,12,111,423,412125,1344.83,1363.46,0.013853052058624638,False,2012-06-19 16:16:20.192
2012-06-20,1355.7695,0.001726,0.020895,0.06681468062333415,4.427834423751905,-0.7139510602166458,1.7686140427293218,0.0283340504175946,-2.536306946387379,0.017458973711150422,0.23313684635794163,387,True,12,109,387,476235,1346.45,1361.57,0.011229529503509195,False,2012-06-20 16:17:12.592
2012-06-21,1340.2532,0.001726,0.021389000000000002,0.07403097742203939,4.453080672319556,-0.7145240498170344,1.851949699956028,0.027557780094036522,-2.7703858617452046,0.014780845638490943,0.20819237667863288,442,True,11,114,442,382296,1324.41,1358.27,0.02556610113182467,False,2012-06-21 16:16:36.518
2012-06-22,1331.5695,0.001726,0.021237,0.08826828408536999,2.3033305913476396,-0.7471318114911333,1.2591081161743978,0.031063140189847887,-1.1787311702570473,0.012043972920792108,0.21625680814625026,325,True,12,98,325,306485,1325.92,1337.79,0.008952274647037406,False,2012-06-22 16:19:35.250
2012-06-25,1313.6786,0.001726,0.021602999999999997,0.07803089884751366,2.2647921693440383,-0.7319540851111962,1.2158516219325388,0.04266691426320948,-1.124847629202534,0.015050420642178841,0.21872639142978983,400,True,13,108,400,317120,1309.31,1334.9,0.019544645653053916,False,2012-06-25 16:16:23.311
2012-06-26,1318.27,0.001827,0.021503,0.07575974570535093,2.7103809181552783,-0.7010928161468097,1.3027916344816923,0.03642503814196814,-1.2865905046273203,0.012880846807983008,0.19241160877633867,366,True,11,107,366,204787,1310.36,1324.24,0.010592508928844113,False,2012-06-26 16:16:34.225
2012-06-27,1330.7276,0.00198,0.021342,0.08101667588541096,2.280983689626957,-0.7438198253706054,1.1955130941691448,0.035706982445460646,-1.0596561257650503,0.013489773091784486,0.20287742657459115,346,True,10,107,346,265687,1320.71,1334.24,0.010244489706294324,False,2012-06-27 16:18:37.718
2012-06-28,1319.1467,0.002031,0.021516999999999998,0.08533117468002752,2.423865555044863,-0.734497663913121,1.2581156132914522,0.03675152839321724,-1.1691923062508565,0.011925297831926968,0.17816598670578854,402,True,13,109,402,204080,1313.41,1331.52,0.013788535187032158,False,2012-06-28 16:16:59.611
2012-06-29,1354.8166,0.002031,0.020989,0.0843048823488887,1.893313955087639,-0.7360156446044338,1.1112095011434244,0.027305297136524305,-0.9155553349650731,0.014415800209441632,0.25419655901741833,479,True,13,114,479,404642,1330.12,1362.17,0.024095570324482063,False,2012-06-29 16:18:01.389
2012-07-02,1360.6562,0.0012720000000000001,0.020972,0.06130151538243314,3.464445678858977,-0.6989747069357748,1.3653901809167308,0.02692894869538554,-1.4395388059954677,0.014520704678171339,0.2148743919314986,391,True,13,93,391,387803,1355.8,1366.35,0.0077813836849092155,False,2012-07-02 16:16:44.699
2012-07-03,1371.06,0.001726,0.020868,0.05208178814530753,5.185915850881835,-0.6806291896543977,1.6062623258914903,0.02140559382364235,-2.0398951182083005,0.014119003072634789,0.21607524061746944,356,True,12,95,356,221753,1363.83,1374.78,0.008028859901894059,False,2012-07-03 13:15:48.899
2012-07-05,1369.2744,0.001726,0.020968,0.0544852155254818,5.622180510050173,-0.6552561682093512,1.912955398935548,0.024399094955545937,-3.0467469246901673,0.014303483631019551,0.2112279688407676,386,True,13,105,386,291447,1363.07,1373.85,0.007908618046028382,False,2012-07-05 16:15:44.719
2012-07-06,1352.6006,0.001675,0.021182,0.057491217183415835,4.253334331775937,-0.6683352632562344,1.4678934551183076,0.0275820034679269,-1.6656524599355444,0.015118344169255692,0.2356171449835673,394,True,13,101,394,240200,1348.03,1367.09,0.014139151205833755,False,2012-07-06 16:15:29.747
2012-07-09,1350.015,0.0016239999999999998,0.021217,0.0847206958346553,1.6942097061248158,-0.7432324432748182,1.0229104448588122,0.03071600543087038,-0.7592765278158106,0.010534036312586995,0.13656954709892338,302,True,12,96,302,179452,1346.69,1354.66,0.0059182142883662525,False,2012-07-09 16:19:42.244
2012-07-10,1348.4309,0.0016239999999999998,0.021217,0.05770853881077537,5.016312886603898,-0.682701120497461,1.7184907543282775,0.030110463871956577,-2.3742422989046252,0.01337515846425053,0.1819934695100151,419,True,12,118,419,208579,1336.27,1361.49,0.01887343126763308,False,2012-07-10 16:14:42.071
2012-07-11,1339.9115,0.001675,0.021402,0.06192649415370074,3.4566911337978654,-0.7278888084303505,1.284137806728591,0.033261595832744614,-1.2208883800931505,0.011907760464626257,0.1876461198200476,336,True,11,106,336,195324,1333.45,1344.9,0.008586748659492383,False,2012-07-11 16:16:19.342
2012-07-12,1331.1709,0.001675,0.021511999999999996,0.05590431814234599,4.514040083105086,-0.6886795079257361,1.4514514154996387,0.03453598304059615,-1.6020025457294877,0.017451230167098444,0.21491624907825643,405,True,12,118,405,243574,1325.46,1341.29,0.011943023554086718,False,2012-07-12 16:14:15.582
2012-07-13,1351.6643,0.001675,0.021166,0.06615109867424666,2.405143346080018,-0.6934687999461548,1.1525145228864353,0.027326990854426983,-1.0100839758396536,0.012184544058625216,0.18145618987452977,395,True,11,110,395,273186,1334.81,1357.59,0.017066099295030668,False,2012-07-13 16:16:53.986
2012-07-16,1353.5117,0.0016239999999999998,0.021215,0.06032688600741019,2.7305932808081,-0.6831981545699369,1.1723289255497347,0.028720201791085514,-1.0448987305127744,0.014620112928746714,0.20637502951609002,342,True,11,103,342,203324,1348.66,1357.26,0.006376699835392019,False,2012-07-16 16:16:20.886
2012-07-17,1356.5648,0.001675,0.021059,0.04840468154005762,6.069735266100174,-0.6438541044035057,1.7509407195412108,0.02394884997218165,-2.4781861981714215,0.014101757418582071,0.2118907597409502,451,True,10,118,451,262607,1345.4,1365.36,0.014835736583915349,False,2012-07-17 16:15:38.422
