date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2018-04-13,pegged,calibration rejected (boundary-pegged),0.005765732172640928,12.0,34.0,182.0
2018-04-18,pegged,calibration rejected (boundary-pegged),0.01716153537110713,12.0,34.0,186.0
2018-04-20,pegged,calibration rejected (boundary-pegged),0.005132042116422191,12.0,38.0,182.0
2018-04-25,pegged,calibration rejected (boundary-pegged),0.005479723266426218,12.0,29.0,182.0
2018-04-27,pegged,calibration rejected (boundary-pegged),0.004790730575159099,12.0,40.0,183.0
2018-04-30,pegged,calibration rejected (boundary-pegged),0.00384065984056133,12.0,40.0,185.0
2018-05-03,pegged,calibration rejected (boundary-pegged),0.007705611498967383,12.0,31.0,185.0
2018-05-07,pegged,calibration rejected (boundary-pegged),0.003119873889122292,12.0,34.0,192.0
2018-05-09,pegged,calibration rejected (boundary-pegged),0.0034549948282695,12.0,40.0,183.0
2018-05-10,pegged,calibration rejected (boundary-pegged),0.00312076411518588,12.0,37.0,184.0
2018-05-11,pegged,calibration rejected (boundary-pegged),0.002651579849831563,12.0,35.0,183.0
2018-05-18,pegged,calibration rejected (boundary-pegged),0.00255018841665133,12.0,38.0,185.0
2018-05-21,pegged,calibration rejected (boundary-pegged),0.002931443567867649,12.0,30.0,184.0
2018-05-22,pegged,calibration rejected (boundary-pegged),0.003277339418369588,12.0,30.0,182.0
2018-05-23,pegged,calibration rejected (boundary-pegged),0.005424757656441083,12.0,28.0,182.0
2018-06-01,pegged,calibration rejected (boundary-pegged),0.003595862723293775,12.0,29.0,183.0
2018-06-27,pegged,calibration rejected (boundary-pegged),0.010977082312882852,12.0,24.0,183.0
2018-07-16,pegged,calibration rejected (boundary-pegged),0.002307867600405188,12.0,28.0,184.0
2018-07-17,pegged,calibration rejected (boundary-pegged),0.0037419953598422048,12.0,31.0,184.0
2018-07-18,pegged,calibration rejected (boundary-pegged),0.003084558328174756,12.0,27.0,184.0
2018-07-31,pegged,calibration rejected (boundary-pegged),0.002810615982902222,12.0,35.0,188.0
2018-08-01,pegged,calibration rejected (boundary-pegged),0.0036415381593539868,12.0,35.0,183.0
2018-08-02,pegged,calibration rejected (boundary-pegged),0.005401091563440476,12.0,28.0,183.0
2018-08-07,pegged,calibration rejected (boundary-pegged),0.00297674407504576,12.0,34.0,182.0
2018-08-10,pegged,calibration rejected (boundary-pegged),0.003514191161197288,12.0,30.0,182.0
2018-08-15,pegged,calibration rejected (boundary-pegged),0.00423413772455116,12.0,24.0,181.0
2018-08-24,pegged,calibration rejected (boundary-pegged),0.0038349615294568334,12.0,36.0,182.0
2018-08-28,pegged,calibration rejected (boundary-pegged),0.003491147141000103,12.0,39.0,185.0
2018-08-29,pegged,calibration rejected (boundary-pegged),0.0037426425871316593,12.0,36.0,183.0
