strike,maturity_days,moneyness,w,implied_vol,price
1331.4892,75,1.04,call,0.1931246663515332,22.782546667947617
1344.292,75,1.05,call,0.18666759313929074,17.970617784835536
1357.0948,75,1.06,call,0.1800345668729945,13.768199446717121
1369.8976,75,1.07,call,0.17329877350775835,10.197552545320724
1382.7003,75,1.08,call,0.16658741394718785,7.269783384258989
1395.5031,75,1.09,call,0.16008393826288983,4.973703050276221
1408.3059,75,1.1,call,0.1540001166508862,3.2645120182937806
1421.1087,75,1.11,call,0.1485243746106836,2.0610909832445765
1433.9115,75,1.12,call,0.14377040828863352,1.2579800494433742
1446.7143,75,1.13,call,0.13976196424915036,0.7465908632121695
1459.517,75,1.14,call,0.1364537554551622,0.43322464103322395
1472.3198,75,1.15,call,0.13376482164370396,0.24692717576358061
1485.1226,75,1.16,call,0.1316031621364412,0.13875355107746373
1497.9254,75,1.17,call,0.12988150955429478,0.07708853966792632
1510.7282,75,1.18,call,0.12852514293212908,0.0424417723737256
1523.5309,75,1.19,call,0.12746987473243016,0.023197707801896582
1536.3337,75,1.2,call,0.12666386013199846,0.012606236314575412
960.2086,80,0.75,put,0.3273896905242566,2.130381754098093
973.0114,80,0.76,put,0.32348273712027936,2.4987405969972
985.8141,80,0.77,put,0.3195591750557171,2.922472147611942
998.6169,80,0.78,put,0.3156167927145004,3.408560637507152
1011.4197,80,0.79,put,0.31165324728254873,3.9646772296436694
1024.2225,80,0.8,put,0.30766605770544253,4.599221939334871
1037.0253,80,0.81,put,0.3036527701586725,5.321364779064077
1049.828,80,0.82,put,0.299610157212581,6.141085557071688
1062.6308,80,0.83,put,0.2955357006755443,7.06921168960554
1075.4336,80,0.84,put,0.2914263336019267,8.117453314403848
1088.2364,80,0.85,put,0.28727802248579154,9.298434919346168
1101.0392,80,0.86,put,0.2830877066927637,10.62572262659572
1113.8419,80,0.87,put,0.2788512362617525,12.113846200992612
1126.6447,80,0.88,put,0.2745643319578743,13.778314784945536
1139.4475,80,0.89,put,0.27022221962547943,15.635625305190313
1152.2503,80,0.9,put,0.26581981793621917,17.703262456935505
1165.0531,80,0.91,put,0.2613514810924057,19.999689159967122
1177.8559,80,0.92,put,0.256810838344015,22.544326419571327
1190.6586,80,0.93,put,0.252190924688356,25.35752164730557
1203.4614,80,0.94,put,0.24748432323186667,28.460504763569205
1216.2642,80,0.95,put,0.2426819533148321,31.87533192125517
1229.067,80,0.96,put,0.23777448500261272,35.62481763785173
1241.8698,80,0.97,put,0.23275102920818938,39.73245779439627
1254.6725,80,0.98,put,0.22759891962646003,44.222348782556075
1267.4753,80,0.99,put,0.2223053203464562,49.119112558924584
1280.2781,80,1.0,call,0.21685535631186792,49.05098466112852
1293.0809,80,1.01,call,0.21123361163428453,42.03888901787053
1305.8837,80,1.02,call,0.20542505503612923,35.510408207302035
1318.6864,80,1.03,call,0.19941689194963527,29.492301468712565
1331.4892,80,1.04,call,0.19320350653604998,24.012159815650314
1344.292,80,1.05,call,0.18679279103279176,19.098333670185667
1357.0948,80,1.06,call,0.18021740932954922,14.778996331923555
1369.8976,80,1.07,call,0.17354818952259196,11.079149719584766
1382.7003,80,1.08,call,0.16690721711676637,8.014038943309595
1395.5031,80,1.09,call,0.16046854329801719,5.578505794288432
1408.3059,80,1.1,call,0.15443379893501885,3.7355925865313804
1421.1087,80,1.11,call,0.14898498772714658,2.4123391445393714
1433.9115,80,1.12,call,0.14423697456807233,1.5092530798313948
1446.7143,80,1.13,call,0.140219786928901,0.9198588992636129
1459.517,80,1.14,call,0.13689447490643059,0.5490192409189925
1472.3198,80,1.15,call,0.13418414604001036,0.32230632292050937
1485.1226,80,1.16,call,0.13199978819362643,0.1867566200809374
1497.9254,80,1.17,call,0.13025659509213583,0.10709907028882115
1510.7282,80,1.18,call,0.12887933503013035,0.06091427276325056
1523.5309,80,1.19,call,0.1278042784658687,0.03441975819094514
1536.3337,80,1.2,call,0.12697953655060487,0.019348293954428577
960.2086,85,0.75,put,0.3272209764212502,2.5285583435153045
973.0114,85,0.76,put,0.32331705186892445,2.9434247003146217
985.8141,85,0.77,put,0.31939659336672027,3.4172347239930385
998.6169,85,0.78,put,0.3154573990363858,3.95697638779987
1011.4197,85,0.79,put,0.3114971216154944,4.5702774108797675
1024.2225,85,0.8,put,0.3075133479146014,5.265440487613014
1037.0253,85,0.81,put,0.3035033458961363,6.051477615024576
1049.828,85,0.82,put,0.29946440813140607,6.938143060701484
1062.6308,85,0.83,put,0.2953937517334728,7.935964465398922
1075.4336,85,0.84,put,0.29128804950427445,9.05627152588765
1088.2364,85,0.85,put,0.2871439267998691,10.311221655656935
1101.0392,85,0.86,put,0.2829577345159857,11.713821975439732
1113.8419,85,0.87,put,0.278725489166175,13.277946944366093
1126.6447,85,0.88,put,0.2744433906096568,15.018350909477059
1139.4475,85,0.89,put,0.2701060266143573,16.9506748316526
1152.2503,85,0.9,put,0.2657088951409115,19.09144644854244
1165.0531,85,0.91,put,0.2612460020447833,21.45807317406178
1177.8559,85,0.92,put,0.25671124885273955,24.068827133436205
1190.6586,85,0.93,put,0.2520977425638357,26.942821933437855
1203.4614,85,0.94,put,0.2473979453378042,30.0999811386905
1216.2642,85,0.95,put,0.24260318574297499,33.56099908335639
1229.067,85,0.96,put,0.23770409539887968,37.34729578262997
1241.8698,85,0.97,put,0.2326897634174524,41.48096960867457
1254.6725,85,0.98,put,0.22754896717372242,45.98475444663826
1267.4753,85,0.99,put,0.22226817917626823,50.88199262142401
1280.2781,85,1.0,call,0.21683357637871034,50.46335880737651
1293.0809,85,1.01,call,0.2112306751889834,43.42197379961875
1305.8837,85,1.02,call,0.2054458096575289,36.848085166832924
1318.6864,85,1.03,call,0.19946752011032207,30.768188757239884
1331.4892,85,1.04,call,0.19329233786766725,25.210060044074336
1344.292,85,1.05,call,0.18692949633931819,20.202751998209635
1357.0948,85,1.06,call,0.18041286191222078,15.775752562504362
1369.8976,85,1.07,call,0.1738110042175631,11.95619209034183
1382.7003,85,1.08,call,0.16724036164919112,8.762672186382773
1395.5031,85,1.09,call,0.1608656920512182,6.195166748314551
1408.3059,85,1.1,call,0.1548790280601037,4.223732286757386
1421.1087,85,1.11,call,0.14945621332751044,2.7831416316302557
1433.9115,85,1.12,call,0.14471374954466867,1.780074375778493
1446.7143,85,1.13,call,0.1406867880977841,1.1108718057878137
1459.517,85,1.14,call,0.13734282858392785,0.6798001679024164
1472.3198,85,1.15,call,0.1346097200235818,0.40965397609452064
1485.1226,85,1.16,call,0.1324020986007199,0.24390138908921086
1497.9254,85,1.17,call,0.1306358916583252,0.1438426670204049
1510.7282,85,1.18,call,0.1292365360742033,0.0841982511570364
1523.5309,85,1.19,call,0.1281413168396921,0.04899395142656817
1536.3337,85,1.2,call,0.12729775485785982,0.02837613847482839
960.2086,90,0.75,put,0.32705169014035385,2.953861481313031
973.0114,90,0.76,put,0.32315076499966344,3.415348762054323
985.8141,90,0.77,put,0.3192333999920137,3.9390309296087076
998.6169,90,0.78,put,0.3152973188415877,4.531864704024954
1011.4197,90,0.79,put,0.3113403617146422,5.201402130175028
1024.2225,90,0.8,put,0.30735964771671886,5.955820318666003
1037.0253,90,0.81,put,0.303353394136573,6.8039502552707285
1049.828,90,0.82,put,0.2993181010652086,7.755304315904756
1062.6308,90,0.83,put,0.29525118148553214,8.820102092131036
1075.4336,90,0.84,put,0.2911492261944043,10.009294101219902
1088.2364,90,0.85,put,0.287009138209632,11.334582926110553
1101.0392,90,0.86,put,0.2828272087112342,12.808441306022589
1113.8419,90,0.87,put,0.27859956830454,14.444126680582492
1126.6447,90,0.88,put,0.2743218399139923,16.25569168327
1139.4475,90,0.89,put,0.2699894906203963,18.257990090118387
1152.2503,90,0.9,put,0.2655976014025213,20.46667776719012
1165.0531,90,0.91,put,0.26114013203342823,22.898208242123353
1177.8559,90,0.92,put,0.2566113792556522,25.569822678780795
1190.6586,90,0.93,put,0.25200440075492975,28.49953430589646
1203.4614,90,0.94,put,0.24731169559389332,31.70610781685179
1216.2642,90,0.95,put,0.2425248292132436,35.2090350417517
1229.067,90,0.96,put,0.23763454149195873,39.028509485256386
1241.8698,90,0.97,put,0.23263031003336576,43.18540439538913
1254.6725,90,0.98,put,0.2275010475327341,47.70126220512979
1267.4753,90,0.99,put,0.22223393600939256,52.59830770206132
1280.2781,90,1.0,call,0.21681578250744343,51.829901052036924
1293.0809,90,1.01,call,0.21123305576420404,44.76126331074595
1305.8837,90,1.02,call,0.20547341536100974,38.145470479851454
1318.6864,90,1.03,call,0.1995267349234775,32.008743575454254
1331.4892,90,1.04,call,0.19339144578603218,26.37893651836133
1344.292,90,1.05,call,0.18707823747557809,21.285582956026094
1357.0948,90,1.06,call,0.1806208714857897,16.759131771291518
1369.8976,90,1.07,call,0.17408613886615207,12.828345198082406
1382.7003,90,1.08,call,0.16758531704671634,9.514535403506121
1395.5031,90,1.09,call,0.16127362682960739,6.822038183224121
1408.3059,90,1.1,call,0.155334419054275,4.727166137508898
1421.1087,90,1.11,call,0.14993771614685897,3.1719616326257234
1433.9115,90,1.12,call,0.14520022085710463,2.0693473958972404
1446.7143,90,1.13,call,0.14116269359494518,1.3190296771029886
1459.517,90,1.14,call,0.13779897008377587,0.8254060838185145
1472.3198,90,1.15,call,0.13504218803229284,0.5091329268426312
1485.1226,90,1.16,call,0.1328097476236918,0.31054993478086124
1497.9254,90,1.17,call,0.13101930733002637,0.1877729719380961
1510.7282,90,1.18,call,0.12959744262978665,0.11276002374369387
1523.5309,90,1.19,call,0.12848098425370078,0.0673500060445048
1536.3337,90,1.2,call,0.12761817164704772,0.040058106068988
960.2086,95,0.75,put,0.3268818419147644,3.4041698986642013
973.0114,95,0.76,put,0.32298391362773704,3.912153618648977
985.8141,95,0.77,put,0.31906941093412233,4.485283718029171
998.6169,95,0.78,put,0.3151367518853401,5.130458361368157
1011.4197,95,0.79,put,0.31118307064113027,5.855129607349566
1024.2225,95,0.8,put,0.3072058671738272,6.667328649083522
1037.0253,95,0.81,put,0.3032028077230853,7.575690154721496
1049.828,95,0.82,put,0.29917094649410164,8.589475424530312
1062.6308,95,0.83,put,0.2951078287002827,9.718594060858422
1075.4336,95,0.84,put,0.291009816295942,10.97362382989168
1088.2364,95,0.85,put,0.28687369201745805,12.365828380198483
1101.0392,95,0.86,put,0.2826959608739304,13.907172474784844
1113.8419,95,0.87,put,0.2784728364550798,15.61033439385241
1126.6447,95,0.88,put,0.2741999452215137,17.488715179420296
1139.4475,95,0.89,put,0.26987248197701075,19.556444427802564
1152.2503,95,0.9,put,0.2654857852066304,21.828382403547472
1165.0531,95,0.91,put,0.26103412705631923,24.32011836792085
1177.8559,95,0.92,put,0.2565117603898448,27.047965217573513
1190.6586,95,0.93,put,0.25191129718210664,30.028950865218583
1203.4614,95,0.94,put,0.2472261144407896,33.28080734495157
1216.2642,95,0.95,put,0.2424473740432707,36.82195951583966
1229.067,95,0.96,put,0.23756634537877253,40.67151665271116
1241.8698,95,0.97,put,0.23257276718727635,44.84927239594552
1254.6725,95,0.98,put,0.2274557929205588,49.37572173745662
1267.4753,95,0.99,put,0.222203262959755,54.27210804003086
1280.2781,95,1.0,call,0.2168026584004756,53.15469996251394
1293.0809,95,1.01,call,0.2112414069241787,46.06070377117582
1305.8837,95,1.02,call,0.20550794145774223,39.40617665269484
1318.6864,95,1.03,call,0.1995949288938939,33.217054672858495
1331.4892,95,1.04,call,0.19350115274374366,27.52118264826353
1344.292,95,1.05,call,0.18723842994218307,22.34839390159857
1357.0948,95,1.06,call,0.18084092955342967,17.72981139968107
1369.8976,95,1.07,call,0.17437333933517749,13.695425105643155
1382.7003,95,1.08,call,0.1679414623405997,10.268722631952087
1395.5031,95,1.09,call,0.16169228265797086,7.4577409707250535
1408.3059,95,1.1,call,0.15579965879402205,5.244359442349823
1421.1087,95,1.11,call,0.15042865262811572,3.5774104189259415
1433.9115,95,1.12,call,0.14569595664522073,2.376030043960459
1446.7143,95,1.13,call,0.14164714010964205,1.5437081242665378
1459.517,95,1.14,call,0.13826281309713082,0.9856000995770409
1472.3198,95,1.15,call,0.135481095184999,0.6208088693758628
1485.1226,95,1.16,call,0.13322259742890766,0.3869694058345821
1497.9254,95,1.17,call,0.1314073148894173,0.23926558381116747
1510.7282,95,1.18,call,0.12996196132572374,0.14701077884593816
1523.5309,95,1.19,call,0.1288238532614176,0.08988508073377097
1536.3337,95,1.2,call,0.127940910998145,0.05474859931278653
960.2086,100,0.75,put,0.3267114644628448,3.8774629113601353
973.0114,100,0.76,put,0.32281654059956066,4.431630238263588
985.8141,100,0.77,put,0.31890529763808123,5.0536170057572765
998.6169,100,0.78,put,0.31497560059822205,5.750241769509904
1011.4197,100,0.79,put,0.3110248716917161,6.528838587815117
1024.2225,100,0.8,put,0.30705122474824276,7.397278571034764
1037.0253,100,0.81,put,0.3030517115598052,8.36399060106616
1049.828,100,0.82,put,0.29902364431863415,9.43798100312465
1062.6308,100,0.83,put,0.2949640314860661,10.628851941922221
1075.4336,100,0.84,put,0.2908699223887249,11.946818307248318
1088.2364,100,0.85,put,0.28673794112765616,13.402722851642002
1101.0392,100,0.86,put,0.28256459380671,15.008049347602295
1113.8419,100,0.87,put,0.27834580188450286,16.774933547197158
1126.6447,100,0.88,put,0.27407752032063115,18.71617175839074
1139.4475,100,0.89,put,0.26975531820548304,20.845226908418006
1152.2503,100,0.9,put,0.2653740427138179,23.176232058457778
1165.0531,100,0.91,put,0.26092828357770453,25.723991487043573
1177.8559,100,0.92,put,0.25641197209271865,28.50397970609312
1190.6586,100,0.93,put,0.25181882439088044,31.532339166913395
1203.4614,100,0.94,put,0.2471410464328728,34.82587803714798
1216.2642,100,0.95,put,0.24237126833158462,38.40207040697976
1229.067,100,0.96,put,0.23750002733496034,42.279062785325024
1241.8698,100,0.97,put,0.23251770948165765,46.4756929823884
1254.6725,100,0.98,put,0.227413802071701,51.01153062448531
1267.4753,100,0.99,put,0.22217677659943189,55.906952572867745
1280.2781,100,1.0,call,0.21679480901467624,54.441339780814246
1293.0809,100,1.01,call,0.21125627980078807,47.323753371248785
1305.8837,100,1.02,call,0.20555083369123756,40.633375416613205
1318.6864,100,1.03,call,0.19967236660438512,34.395847664399575
1331.4892,100,1.04,call,0.19362074925545703,28.638932941661622
1344.292,100,1.05,call,0.18740986836957665,23.392615919471616
1357.0948,100,1.06,call,0.1810725121810753,18.68846020294351
1369.8976,100,1.07,call,0.17467160376715482,14.557353469760875
1382.7003,100,1.08,call,0.16830764037815538,11.02451414473823
1395.5031,100,1.09,call,0.16212001606205698,8.10111302548705
1408.3059,100,1.1,call,0.15627372846160054,5.773972371404956
1421.1087,100,1.11,call,0.15092826915566146,3.9982337119959177
1433.9115,100,1.12,call,0.14620053596294233,2.699140743166218
1446.7143,100,1.13,call,0.1421400520361277,1.784277201759628
1459.517,100,1.14,call,0.1387342555456649,1.1600932306132694
1472.3198,100,1.15,call,0.1359266196453879,0.7446714347705125
1485.1226,100,1.16,call,0.1336413277582231,0.4733466272460785
1497.9254,100,1.17,call,0.13179995212102685,0.2986252400615801
1510.7282,100,1.18,call,0.13033010185311025,0.18730744935805518
1523.5309,100,1.19,call,0.12916958427373432,0.11696040017766308
1536.3337,100,1.2,call,0.12826600615539027,0.07278257601829818
960.2086,105,0.75,put,0.3265406022901579,4.371835972460693
973.0114,105,0.76,put,0.3226486086125079,4.971726549979131
985.8141,105,0.77,put,0.31874049022452217,5.641852665803356
998.6169,105,0.78,put,0.31481405291800707,6.388937270150455
1011.4197,105,0.79,put,0.3108666521049702,7.220183402599482
1024.2225,105,0.8,put,0.30689624295723694,8.143292714454446
1037.0253,105,0.81,put,0.30290034326540133,9.166483253117281
1049.828,105,0.82,put,0.29887565709221003,10.298506346127972
1062.6308,105,0.83,put,0.2948198536259967,11.548662419809146
1075.4336,105,0.84,put,0.29072958611171523,12.926815588679878
1088.2364,105,0.85,put,0.2866018367807884,14.443406858807629
1101.0392,105,0.86,put,0.2824327780225849,16.109465803732807
1113.8419,105,0.87,put,0.27821863883702325,17.936620599474846
1126.6447,105,0.88,put,0.2739552976139158,19.93710635161747
1139.4475,105,0.89,put,0.2696384118082422,22.123771721982116
1152.2503,105,0.9,put,0.2652625966704009,24.510083979762637
1165.0531,105,0.91,put,0.26082291992272494,27.1101327854054
1177.8559,105,0.92,put,0.2563133012303296,29.93863330107925
1190.6586,105,0.93,put,0.2517273782244375,33.010929664823095
1203.4614,105,0.94,put,0.2470577860878489,36.34300054920402
1216.2642,105,0.95,put,0.24229700611693647,39.951469567449976
1229.067,105,0.96,put,0.2374360933055809,43.853624844330405
1241.8698,105,0.97,put,0.2324656791412847,48.067454304531225
1254.6725,105,0.98,put,0.22737562924558746,52.611706255737424
1267.4753,105,0.99,put,0.22215502993394157,57.50598850541349
1280.2781,105,1.0,call,0.21679275669225978,55.69298220041236
1293.0809,105,1.01,call,0.21127812544924487,48.553460264609285
1305.8837,105,1.02,call,0.20560192488425102,41.82986581282881
1318.6864,105,1.03,call,0.19975920139411546,35.54753746606169
1331.4892,105,1.04,call,0.19375117939806724,29.734095113048763
1344.292,105,1.05,call,0.1875922572591299,24.419552902066954
1357.0948,105,1.06,call,0.18131507737999097,19.63572467439103
1369.8976,105,1.07,call,0.1749802614161124,15.41412568315153
1382.7003,105,1.08,call,0.16868334015994618,11.781334767589296
1395.5031,105,1.09,call,0.1625562583642609,8.751168681526908
1408.3059,105,1.1,call,0.15675567959360343,6.314830169638651
1421.1087,105,1.11,call,0.15143593054132506,4.433297746351877
1433.9115,105,1.12,call,0.14671275298836295,3.037759903466468
1446.7143,105,1.13,call,0.14264087911363246,2.0401139644710025
1459.517,105,1.14,call,0.13921316278469964,1.348562152005603
1472.3198,105,1.15,call,0.13637877627869077,0.8806516753799674
1485.1226,105,1.16,call,0.1340656006689007,0.5698016227324626
1497.9254,105,1.17,call,0.13219700625427191,0.3660938611547813
1510.7282,105,1.18,call,0.13070208442729914,0.23395552877181125
1523.5309,105,1.19,call,0.1295185679504745,0.1489001001505346
1536.3337,105,1.2,call,0.1285938541176175,0.09447198219835519
960.2086,110,0.75,put,0.32636915305350517,4.885507801645281
973.0114,110,0.76,put,0.32248022356443273,5.530547224196122
985.8141,110,0.77,put,0.31857529326706324,6.248002262629426
998.6169,110,0.78,put,0.31465169893665607,7.044488346582482
1011.4197,110,0.79,put,0.3107078333347093,7.927068433716028
1024.2225,110,0.8,put,0.3067408382988319,8.903269049656268
