Start Date,22/06/1997,10000,,,,,,,
End Date,07/11/2024,0,,,,,,,
,,,,,,,,,
,SPX Index,,,,,,,,
Dates,PX_LAST,EQY_DVD_YLD_12M,30DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF
05 May 2003,926.55,1.7364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 May 2003,934.39,1.7219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 May 2003,929.62,1.7304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 May 2003,920.27,1.7482,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 May 2003,933.41,1.7252,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 May 2003,945.11,1.7039,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 May 2003,942.3,1.709,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 May 2003,939.28,1.7167,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 May 2003,946.67,1.7026,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 May 2003,944.3,1.7081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 May 2003,920.77,1.7515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 May 2003,919.73,1.7533,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 May 2003,923.42,1.7469,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 May 2003,931.87,1.7308,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 May 2003,933.22,1.7283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 May 2003,951.48,1.6951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 May 2003,953.22,1.6936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 May 2003,949.64,1.7001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 May 2003,963.59,1.6755,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 June 2003,967,1.668,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 June 2003,971.56,1.6602,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 June 2003,986.24,1.6344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 June 2003,990.14,1.6289,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 June 2003,987.76,1.633,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 June 2003,975.93,1.653,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 June 2003,984.84,1.6383,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 June 2003,997.48,1.619,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 June 2003,998.51,1.6182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 June 2003,988.61,1.6345,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 June 2003,1010.74,1.5987,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 June 2003,1011.66,1.5972,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 June 2003,1010.09,1.6005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 June 2003,994.7,1.6252,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 June 2003,995.69,1.6231,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 June 2003,981.64,1.6473,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 June 2003,983.45,1.6443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 June 2003,975.32,1.658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 June 2003,985.82,1.6422,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 June 2003,976.22,1.6585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 June 2003,974.5,1.6614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 July 2003,982.32,1.6475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 July 2003,993.75,1.6284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 July 2003,985.7,1.6417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 July 2003,1004.42,1.6108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 July 2003,1007.84,1.6101,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 July 2003,1002.21,1.6196,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 July 2003,988.7,1.642,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 July 2003,998.14,1.6268,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 July 2003,1003.86,1.6175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 July 2003,1000.42,1.6232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 July 2003,994,1.6342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 July 2003,981.73,1.6566,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 July 2003,993.32,1.6373,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 July 2003,978.8,1.6614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 July 2003,988.11,1.6457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 July 2003,988.61,1.6453,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 July 2003,981.6,1.6568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 July 2003,998.68,1.6291,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 July 2003,996.52,1.6326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 July 2003,989.28,1.6509,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 July 2003,987.49,1.6538,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 July 2003,990.31,1.6587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 August 2003,980.15,1.676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 August 2003,982.82,1.6716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 August 2003,965.46,1.7019,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 August 2003,967.08,1.7013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 August 2003,974.12,1.6894,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 August 2003,977.59,1.6837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 August 2003,980.59,1.6805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 August 2003,990.35,1.6641,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 August 2003,984.03,1.678,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 August 2003,990.51,1.6671,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 August 2003,990.67,1.6685,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 August 2003,999.74,1.6536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 August 2003,1002.35,1.6493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 August 2003,1000.3,1.6535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 August 2003,1003.28,1.6495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 August 2003,993.06,1.6665,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 August 2003,993.71,1.6654,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 August 2003,996.73,1.6604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 August 2003,996.79,1.6634,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 August 2003,1002.84,1.6535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 August 2003,1008.01,1.6451,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 September 2003,1021.99,1.6224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 September 2003,1026.27,1.6173,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 September 2003,1027.97,1.6155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 September 2003,1021.39,1.626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 September 2003,1031.64,1.6103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 September 2003,1023.17,1.6236,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 September 2003,1010.92,1.644,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 September 2003,1016.42,1.6377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 September 2003,1018.63,1.6343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 September 2003,1014.81,1.6408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 September 2003,1029.32,1.6177,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 September 2003,1025.97,1.623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 September 2003,1039.58,1.6018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 September 2003,1036.3,1.6064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 September 2003,1022.82,1.6266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 September 2003,1029.03,1.6169,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 September 2003,1009.38,1.6478,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 September 2003,1003.27,1.6589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 September 2003,996.85,1.671,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 September 2003,1006.58,1.655,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 September 2003,995.97,1.6727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 October 2003,1018.22,1.6358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 October 2003,1020.24,1.6333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 October 2003,1029.85,1.6181,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 October 2003,1034.35,1.611,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 October 2003,1039.25,1.604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 October 2003,1033.78,1.6165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 October 2003,1038.73,1.6088,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 October 2003,1038.06,1.6105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 October 2003,1045.35,1.5992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 October 2003,1049.48,1.5929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 October 2003,1046.76,1.6063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 October 2003,1050.07,1.6013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 October 2003,1039.32,1.6179,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 October 2003,1044.68,1.6096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 October 2003,1046.03,1.6076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 October 2003,1030.36,1.633,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 October 2003,1033.77,1.6281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 October 2003,1028.91,1.6358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 October 2003,1031.13,1.6322,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 October 2003,1046.79,1.6079,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 October 2003,1048.11,1.6091,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 October 2003,1046.94,1.6182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 October 2003,1050.71,1.6124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 November 2003,1059.02,1.6004,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 November 2003,1053.25,1.6089,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 November 2003,1051.81,1.6134,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 November 2003,1058.05,1.603,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 November 2003,1053.21,1.6124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 November 2003,1047.11,1.6219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 November 2003,1046.57,1.6228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 November 2003,1058.56,1.6095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 November 2003,1058.41,1.6088,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 November 2003,1050.35,1.6236,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 November 2003,1043.63,1.6341,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 November 2003,1034.15,1.649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 November 2003,1042.44,1.6364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 November 2003,1033.65,1.6508,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 November 2003,1035.28,1.6489,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 November 2003,1052.08,1.6227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 November 2003,1053.89,1.6222,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 November 2003,1058.45,1.6168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 November 2003,1058.2,1.6172,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 December 2003,1070.12,1.5984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 December 2003,1066.62,1.6039,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 December 2003,1064.73,1.6097,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 December 2003,1069.72,1.6049,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 December 2003,1061.5,1.6174,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 December 2003,1069.3,1.6061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 December 2003,1060.18,1.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 December 2003,1059.05,1.6231,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 December 2003,1071.21,1.6067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 December 2003,1074.14,1.6027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 December 2003,1068.04,1.6118,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 December 2003,1075.13,1.6004,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 December 2003,1076.48,1.6007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 December 2003,1089.18,1.5829,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 December 2003,1088.67,1.5832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 December 2003,1092.94,1.5764,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 December 2003,1096.02,1.5719,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 December 2003,1094.04,1.5748,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 December 2003,1095.89,1.5721,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 December 2003,1109.48,1.5561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 December 2003,1109.64,1.5565,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 December 2003,1111.92,1.5534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 January 2004,1108.48,1.559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 January 2004,1122.22,1.5402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 January 2004,1123.67,1.5384,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 January 2004,1126.33,1.5365,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 January 2004,1131.92,1.529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 January 2004,1121.86,1.5427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 January 2004,1127.23,1.5354,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 January 2004,1121.22,1.5442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 January 2004,1130.52,1.5318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 January 2004,1132.05,1.5298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 January 2004,1139.83,1.5193,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 January 2004,1138.77,1.5208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 January 2004,1147.62,1.5097,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 January 2004,1143.94,1.5147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 January 2004,1141.55,1.5184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 January 2004,1155.37,1.5003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 January 2004,1144.05,1.5152,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 January 2004,1128.48,1.5391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 January 2004,1134.12,1.5414,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
