Start Date,22/06/1997,10000
End Date,07/11/2024,0
,,
,USGG12M Index,
,Last Trade/Last Price,
Dates,LAST_PRICE,
27/04/2018,2.2288,
30/04/2018,2.2339,
01/05/2018,2.2443,
02/05/2018,2.2337,
03/05/2018,2.2231,
04/05/2018,2.2307,
07/05/2018,2.2332,
08/05/2018,2.2383,
09/05/2018,2.2461,
10/05/2018,2.2486,
11/05/2018,2.2483,
14/05/2018,2.2586,
15/05/2018,2.2742,
16/05/2018,2.2768,
17/05/2018,2.2871,
18/05/2018,2.2894,
21/05/2018,2.3129,
22/05/2018,2.2945,
23/05/2018,2.2806,
24/05/2018,2.2605,
25/05/2018,2.247,
28/05/2018,2.247,
29/05/2018,2.1631,
30/05/2018,2.2049,
31/05/2018,2.2231,
01/06/2018,2.2568,
04/06/2018,2.2803,
05/06/2018,2.2802,
06/06/2018,2.2958,
07/06/2018,2.2879,
08/06/2018,2.2823,
11/06/2018,2.2979,
12/06/2018,2.3083,
13/06/2018,2.316,
14/06/2018,2.3081,
15/06/2018,2.3025,
18/06/2018,2.3181,
19/06/2018,2.3102,
20/06/2018,2.3445,
21/06/2018,2.3208,
22/06/2018,2.3205,
25/06/2018,2.3204,
26/06/2018,2.3203,
27/06/2018,2.3123,
28/06/2018,2.3069,
29/06/2018,2.3119,
02/07/2018,2.317,
03/07/2018,2.3089,
04/07/2018,2.3089,
05/07/2018,2.3088,
06/07/2018,2.3033,
09/07/2018,2.3162,
10/07/2018,2.3188,
11/07/2018,2.3291,
12/07/2018,2.3421,
13/07/2018,2.3444,
16/07/2018,2.36,
17/07/2018,2.373,
18/07/2018,2.3997,
19/07/2018,2.3864,
20/07/2018,2.3887,
23/07/2018,2.3991,
24/07/2018,2.3937,
25/07/2018,2.3989,
26/07/2018,2.404,
27/07/2018,2.4036,
30/07/2018,2.4062,
31/07/2018,2.4087,
01/08/2018,2.4243,
02/08/2018,2.4137,
03/08/2018,2.4081,
06/08/2018,2.4132,
07/08/2018,2.421,
08/08/2018,2.4156,
09/08/2018,2.4129,
10/08/2018,2.3942,
13/08/2018,2.4045,
14/08/2018,2.4071,
15/08/2018,2.4365,
16/08/2018,2.439,
17/08/2018,2.4281,
20/08/2018,2.4175,
21/08/2018,2.4252,
22/08/2018,2.4172,
23/08/2018,2.4224,
24/08/2018,2.4246,
27/08/2018,2.435,
28/08/2018,2.4507,
29/08/2018,2.4584,
30/08/2018,2.4425,
31/08/2018,2.4473,
03/09/2018,2.4473,
04/09/2018,2.4708,
05/09/2018,2.4681,
06/09/2018,2.4679,
07/09/2018,2.5069,
10/09/2018,2.5121,
11/09/2018,2.5146,
12/09/2018,2.5417,
13/09/2018,2.5468,
14/09/2018,2.5543,
17/09/2018,2.5542,
18/09/2018,2.5672,
19/09/2018,2.5618,
20/09/2018,2.5669,
21/09/2018,2.5639,
24/09/2018,2.569,
25/09/2018,2.5742,
26/09/2018,2.5661,
27/09/2018,2.566,
28/09/2018,2.563,
01/10/2018,2.5734,
02/10/2018,2.5706,
03/10/2018,2.6046,
04/10/2018,2.6098,
05/10/2018,2.6066,
08/10/2018,2.6066,
09/10/2018,2.617,
10/10/2018,2.6497,
11/10/2018,2.6469,
12/10/2018,2.6465,
15/10/2018,2.6542,
16/10/2018,2.6488,
17/10/2018,2.6566,
18/10/2018,2.6512,
19/10/2018,2.6613,
22/10/2018,2.6585,
23/10/2018,2.6452,
24/10/2018,2.6187,
25/10/2018,2.637,
26/10/2018,2.6103,
29/10/2018,2.6312,
30/10/2018,2.639,
31/10/2018,2.6546,
01/11/2018,2.6492,
02/11/2018,2.6751,
05/11/2018,2.6723,
06/11/2018,2.6959,
07/11/2018,2.7368,
08/11/2018,2.734,
09/11/2018,2.7254,
12/11/2018,2.7254,
13/11/2018,2.7174,
14/11/2018,2.704,
15/11/2018,2.6854,
16/11/2018,2.6587,
19/11/2018,2.6532,
20/11/2018,2.6531,
21/11/2018,2.6555,
22/11/2018,2.6555,
23/11/2018,2.655,
26/11/2018,2.6681,
27/11/2018,2.6758,
28/11/2018,2.6704,
29/11/2018,2.6729,
30/11/2018,2.6777,
03/12/2018,2.6986,
04/12/2018,2.6931,
05/12/2018,2.6931,
06/12/2018,2.6944,
07/12/2018,2.6755,
10/12/2018,2.6806,
11/12/2018,2.6936,
12/12/2018,2.6909,
13/12/2018,2.6775,
14/12/2018,2.6666,
17/12/2018,2.6453,
18/12/2018,2.6241,
19/12/2018,2.6187,
20/12/2018,2.6291,
21/12/2018,2.6182,
24/12/2018,2.5811,
25/12/2018,2.5811,
26/12/2018,2.6046,
27/12/2018,2.5782,
28/12/2018,2.5778,
31/12/2018,2.596,
01/01/2019,2.596,
02/01/2019,2.5864,
03/01/2019,2.4942,
04/01/2019,2.5622,
07/01/2019,2.5752,
08/01/2019,2.6014,
09/01/2019,2.575,
10/01/2019,2.5854,
11/01/2019,2.5665,
14/01/2019,2.5664,
15/01/2019,2.5584,
16/01/2019,2.5582,
17/01/2019,2.5607,
18/01/2019,2.5786,
21/01/2019,2.5786,
22/01/2019,2.5864,
23/01/2019,2.5784,
24/01/2019,2.5703,
25/01/2019,2.5831,
28/01/2019,2.5908,
29/01/2019,2.5828,
30/01/2019,2.5706,
31/01/2019,2.5442,
01/02/2019,2.5569,
04/02/2019,2.5568,
05/02/2019,2.554,
06/02/2019,2.5486,
07/02/2019,2.5275,
08/02/2019,2.5245,
11/02/2019,2.5375,
12/02/2019,2.5373,
13/02/2019,2.5398,
14/02/2019,2.5239,
15/02/2019,2.5339,
18/02/2019,2.5339,
19/02/2019,2.5338,
20/02/2019,2.5311,
21/02/2019,2.5388,
22/02/2019,2.5332,
25/02/2019,2.5383,
26/02/2019,2.5277,
27/02/2019,2.5338,
28/02/2019,2.5363,
01/03/2019,2.5438,
04/03/2019,2.5279,
05/03/2019,2.533,
06/03/2019,2.5302,
07/03/2019,2.5196,
08/03/2019,2.5192,
11/03/2019,2.5243,
12/03/2019,2.5137,
13/03/2019,2.5162,
14/03/2019,2.5134,
15/03/2019,2.5104,
18/03/2019,2.5077,
19/03/2019,2.4944,
20/03/2019,2.4628,
21/03/2019,2.4732,
22/03/2019,2.4414,
25/03/2019,2.4098,
26/03/2019,2.4202,
27/03/2019,2.3878,
28/03/2019,2.393,
29/03/2019,2.3874,
01/04/2019,2.4109,
02/04/2019,2.395,
03/04/2019,2.4054,
04/04/2019,2.4001,
05/04/2019,2.4155,
08/04/2019,2.418,
09/04/2019,2.4179,
10/04/2019,2.4046,
11/04/2019,2.4098,
12/04/2019,2.4226,
15/04/2019,2.4225,
16/04/2019,2.4381,
17/04/2019,2.4406,
18/04/2019,2.4349,
19/04/2019,2.4349,
22/04/2019,2.4479,
23/04/2019,2.4268,
24/04/2019,2.4142,
25/04/2019,2.4167,
26/04/2019,2.4005,
29/04/2019,2.403,
30/04/2019,2.374,
01/05/2019,2.3817,
02/05/2019,2.4001,
03/05/2019,2.3918,
06/05/2019,2.3812,
07/05/2019,2.3679,
08/05/2019,2.3783,
09/05/2019,2.3598,
10/05/2019,2.3621,
13/05/2019,2.3173,
14/05/2019,2.3172,
15/05/2019,2.304,
16/05/2019,2.3249,
17/05/2019,2.3246,
20/05/2019,2.335,
21/05/2019,2.3611,
22/05/2019,2.3562,
23/05/2019,2.3114,
24/05/2019,2.3215,
27/05/2019,2.3215,
28/05/2019,2.3056,
29/05/2019,2.3002,
30/05/2019,2.2922,
31/05/2019,2.2,
03/06/2019,2.1134,
04/06/2019,2.1186,
05/06/2019,2.0399,
06/06/2019,2.0346,
07/06/2019,1.969,
10/06/2019,2.0212,
11/06/2019,2.0551,
12/06/2019,2.0132,
13/06/2019,1.9975,
14/06/2019,2.0077,
17/06/2019,2.0442,
18/06/2019,2.0729,
19/06/2019,1.9338,
20/06/2019,1.9259,
21/06/2019,1.9283,
24/06/2019,1.9177,
25/06/2019,1.9307,
26/06/2019,1.962,
27/06/2019,1.9384,
28/06/2019,1.9251,
01/07/2019,1.9303,
02/07/2019,1.9145,
03/07/2019,1.9118,
04/07/2019,1.9118,
05/07/2019,1.9664,
08/07/2019,1.9951,
09/07/2019,2.0107,
10/07/2019,1.9322,
11/07/2019,1.9583,
12/07/2019,1.9554,
15/07/2019,1.9553,
16/07/2019,1.984,
17/07/2019,1.9312,
18/07/2019,1.8788,
19/07/2019,1.9309,
22/07/2019,1.9413,
23/07/2019,1.9647,
24/07/2019,1.9673,
25/07/2019,1.9855,
26/07/2019,1.9852,
29/07/2019,1.9826,
30/07/2019,1.9772,
31/07/2019,1.985,
01/08/2019,1.8987,
02/08/2019,1.8411,
05/08/2019,1.7784,
06/08/2019,1.8018,
07/08/2019,1.7679,
08/08/2019,1.7756,
09/08/2019,1.7859,
12/08/2019,1.7572,
13/08/2019,1.8535,
14/08/2019,1.777,
15/08/2019,1.7013,
16/08/2019,1.7038,
19/08/2019,1.7428,
20/08/2019,1.7193,
21/08/2019,1.7714,
22/08/2019,1.7869,
23/08/2019,1.7216,
26/08/2019,1.745,
27/08/2019,1.7475,
28/08/2019,1.7344,
29/08/2019,1.7526,
30/08/2019,1.7628,
02/09/2019,1.7628,
03/09/2019,1.7315,
04/09/2019,1.6846,
05/09/2019,1.7444,
06/09/2019,1.7364,
09/09/2019,1.7598,
10/09/2019,1.8092,
11/09/2019,1.7849,
12/09/2019,1.8187,
13/09/2019,1.8655,
16/09/2019,1.8576,
17/09/2019,1.8367,
18/09/2019,1.8549,
19/09/2019,1.8757,
20/09/2019,1.8181,
23/09/2019,1.8023,
24/09/2019,1.7814,
25/09/2019,1.8048,
26/09/2019,1.7709,
27/09/2019,1.7524,
30/09/2019,1.7446,
01/10/2019,1.7028,
02/10/2019,1.6637,
03/10/2019,1.5857,
04/10/2019,1.5803,
07/10/2019,1.6401,
08/10/2019,1.5958,
09/10/2019,1.5842,
10/10/2019,1.6206,
11/10/2019,1.636,
14/10/2019,1.636,
15/10/2019,1.6255,
16/10/2019,1.5812,
17/10/2019,1.576,
18/10/2019,1.5654,
21/10/2019,1.5758,
22/10/2019,1.5731,
23/10/2019,1.5757,
24/10/2019,1.5808,
25/10/2019,1.5859,
28/10/2019,1.5936,
29/10/2019,1.5754,
30/10/2019,1.5468,
31/10/2019,1.4948,
01/11/2019,1.518,
04/11/2019,1.5439,
05/11/2019,1.5906,
06/11/2019,1.5712,
07/11/2019,1.5789,
08/11/2019,1.5735,
11/11/2019,1.5735,
12/11/2019,1.5761,
13/11/2019,1.5604,
14/11/2019,1.5422,
15/11/2019,1.5342,
18/11/2019,1.5342,
19/11/2019,1.5316,
20/11/2019,1.5237,
21/11/2019,1.5393,
22/11/2019,1.5573,
25/11/2019,1.5676,
26/11/2019,1.578,
27/11/2019,1.5831,
28/11/2019,1.5831,
29/11/2019,1.5855,
02/12/2019,1.5777,
03/12/2019,1.5465,
04/12/2019,1.553,
05/12/2019,1.5477,
06/12/2019,1.545,
09/12/2019,1.5449,
10/12/2019,1.5501,
11/12/2019,1.5318,
12/12/2019,1.5474,
13/12/2019,1.5161,
16/12/2019,1.5108,
17/12/2019,1.5134,
18/12/2019,1.5133,
19/12/2019,1.5081,
20/12/2019,1.5105,
23/12/2019,1.5261,
24/12/2019,1.5156,
25/12/2019,1.5156,
26/12/2019,1.5156,
27/12/2019,1.4921,
30/12/2019,1.4842,
31/12/2019,1.566,
01/01/2020,1.566,
02/01/2020,1.5581,
03/01/2020,1.5242,
06/01/2020,1.5293,
07/01/2020,1.5059,
08/01/2020,1.5266,
09/01/2020,1.524,
10/01/2020,1.5187,
13/01/2020,1.5186,
14/01/2020,1.516,
15/01/2020,1.5393,
16/01/2020,1.5341,
17/01/2020,1.5469,
20/01/2020,1.5469,
21/01/2020,1.5312,
22/01/2020,1.5364,
23/01/2020,1.5363,
24/01/2020,1.5206,
27/01/2020,1.5206,
28/01/2020,1.5309,
29/01/2020,1.488,
30/01/2020,1.4671,
31/01/2020,1.4229,
03/02/2020,1.441,
04/02/2020,1.4747,
05/02/2020,1.4773,
06/02/2020,1.4876,
07/02/2020,1.4719,
10/02/2020,1.4615,
11/02/2020,1.4718,
12/02/2020,1.4822,
13/02/2020,1.4769,
14/02/2020,1.469,
17/02/2020,1.469,
18/02/2020,1.4585,
19/02/2020,1.4663,
20/02/2020,1.4507,
21/02/2020,1.4194,
24/02/2020,1.3417,
25/02/2020,1.3184,
26/02/2020,1.2519,
27/02/2020,1.1432,
28/02/2020,1.0089,
02/03/2020,0.9186,
03/03/2020,0.6974,
04/03/2020,0.5974,
05/03/2020,0.4795,
06/03/2020,0.3823,
09/03/2020,0.3108,
10/03/2020,0.4053,
11/03/2020,0.3542,
12/03/2020,0.3542,
13/03/2020,0.3184,
16/03/2020,0.2368,
17/03/2020,0.2546,
18/03/2020,0.1654,
19/03/2020,0.1119,
20/03/2020,0.0839,
23/03/2020,0.1119,
24/03/2020,0.1832,
25/03/2020,0.17,
26/03/2020,0.1192,
27/03/2020,0.0913,
30/03/2020,0.1218,
31/03/2020,0.1548,
01/04/2020,0.1167,
02/04/2020,0.1319,
03/04/2020,0.1294,
06/04/2020,0.1523,
07/04/2020,0.1624,
08/04/2020,0.198,
09/04/2020,0.198,
10/04/2020,0.198,
13/04/2020,0.2183,
14/04/2020,0.2107,
15/04/2020,0.1522,
16/04/2020,0.1446,
17/04/2020,0.1446,
20/04/2020,0.1167,
21/04/2020,0.1116,
22/04/2020,0.1599,
23/04/2020,0.1599,
24/04/2020,0.1472,
27/04/2020,0.165,
28/04/2020,0.1396,
29/04/2020,0.1396,
30/04/2020,0.1421,
01/05/2020,0.1599,
04/05/2020,0.1421,
05/05/2020,0.1294,
06/05/2020,0.1421,
07/05/2020,0.1294,
08/05/2020,0.1269,
11/05/2020,0.1446,
12/05/2020,0.1395,
13/05/2020,0.1294,
14/05/2020,0.1345,
15/05/2020,0.1395,
18/05/2020,0.1497,
19/05/2020,0.1421,
20/05/2020,0.1523,
21/05/2020,0.1523,
22/05/2020,0.1497,
25/05/2020,0.1497,
26/05/2020,0.1624,
27/05/2020,0.1751,
28/05/2020,0.1624,
29/05/2020,0.1573,
01/06/2020,0.1599,
02/06/2020,0.1548,
03/06/2020,0.1624,
04/06/2020,0.1573,
05/06/2020,0.1599,
08/06/2020,0.1751,
09/06/2020,0.1726,
10/06/2020,0.1751,
11/06/2020,0.1802,
12/06/2020,0.1751,
15/06/2020,0.1649,
16/06/2020,0.1776,
17/06/2020,0.1777,
18/06/2020,0.1777,
19/06/2020,0.1675,
22/06/2020,0.1675,
23/06/2020,0.1726,
24/06/2020,0.165,
25/06/2020,0.165,
26/06/2020,0.1523,
29/06/2020,0.1472,
30/06/2020,0.1497,
01/07/2020,0.1472,
02/07/2020,0.1446,
03/07/2020,0.1446,
06/07/2020,0.1522,
07/07/2020,0.1421,
08/07/2020,0.1446,
09/07/2020,0.137,
10/07/2020,0.137,
13/07/2020,0.1472,
14/07/2020,0.1472,
15/07/2020,0.1421,
16/07/2020,0.137,
17/07/2020,0.137,
20/07/2020,0.137,
21/07/2020,0.137,
22/07/2020,0.1345,
23/07/2020,0.1345,
24/07/2020,0.1319,
27/07/2020,0.137,
28/07/2020,0.1192,
29/07/2020,0.1192,
30/07/2020,0.1091,
31/07/2020,0.1065,
03/08/2020,0.1116,
04/08/2020,0.1116,
05/08/2020,0.1192,
06/08/2020,0.1192,
07/08/2020,0.1243,
10/08/2020,0.1319,
11/08/2020,0.1345,
12/08/2020,0.1319,
13/08/2020,0.1345,
14/08/2020,0.1294,
17/08/2020,0.1243,
18/08/2020,0.1218,
19/08/2020,0.1218,
20/08/2020,0.1091,
21/08/2020,0.1192,
24/08/2020,0.1218,
25/08/2020,0.1218,
26/08/2020,0.1192,
27/08/2020,0.1192,
28/08/2020,0.1091,
31/08/2020,0.1116,
01/09/2020,0.1167,
02/09/2020,0.1116,
03/09/2020,0.1116,
04/09/2020,0.1192,
07/09/2020,0.1192,
08/09/2020,0.1268,
09/09/2020,0.1345,
10/09/2020,0.1319,
11/09/2020,0.1294,
14/09/2020,0.1294,
15/09/2020,0.1243,
16/09/2020,0.1192,
17/09/2020,0.1142,
18/09/2020,0.1167,
21/09/2020,0.1142,
22/09/2020,0.1167,
23/09/2020,0.1142,
24/09/2020,0.1116,
25/09/2020,0.1116,
28/09/2020,0.1091,
29/09/2020,0.1065,
30/09/2020,0.1167,
01/10/2020,0.1116,
02/10/2020,0.1116,
05/10/2020,0.1218,
06/10/2020,0.1192,
07/10/2020,0.1269,
08/10/2020,0.1269,
09/10/2020,0.1269,
12/10/2020,0.1269,
13/10/2020,0.1269,
14/10/2020,0.1218,
15/10/2020,0.1192,
16/10/2020,0.1192,
19/10/2020,0.1192,
20/10/2020,0.1192,
21/10/2020,0.1218,
22/10/2020,0.1192,
23/10/2020,0.1167,
26/10/2020,0.1192,
27/10/2020,0.1167,
28/10/2020,0.1142,
29/10/2020,0.1167,
30/10/2020,0.1167,
02/11/2020,0.1167,
03/11/2020,0.1167,
04/11/2020,0.1192,
05/11/2020,0.1167,
06/11/2020,0.1167,
09/11/2020,0.1218,
10/11/2020,0.1142,
11/11/2020,0.1142,
12/11/2020,0.1142,
13/11/2020,0.1167,
16/11/2020,0.1065,
17/11/2020,0.1065,
18/11/2020,0.0989,
19/11/2020,0.0964,
20/11/2020,0.0964,
23/11/2020,0.0938,
24/11/2020,0.0964,
25/11/2020,0.0989,
26/11/2020,0.0989,
27/11/2020,0.0913,
30/11/2020,0.1065,
01/12/2020,0.1015,
02/12/2020,0.1065,
03/12/2020,0.0989,
04/12/2020,0.0989,
07/12/2020,0.0989,
08/12/2020,0.0964,
09/12/2020,0.0964,
10/12/2020,0.0913,
11/12/2020,0.0812,
14/12/2020,0.0812,
15/12/2020,0.0837,
16/12/2020,0.0812,
17/12/2020,0.0837,
18/12/2020,0.0837,
21/12/2020,0.0862,
22/12/2020,0.0837,
23/12/2020,0.0812,
24/12/2020,0.0862,
25/12/2020,0.0862,
28/12/2020,0.0964,
29/12/2020,0.0938,
30/12/2020,0.1015,
31/12/2020,0.104,
01/01/2021,0.104,
04/01/2021,0.0964,
05/01/2021,0.0938,
06/01/2021,0.1015,
07/01/2021,0.104,
08/01/2021,0.0964,
11/01/2021,0.0989,
12/01/2021,0.0938,
13/01/2021,0.0938,
14/01/2021,0.0964,
15/01/2021,0.0913,
18/01/2021,0.0913,
19/01/2021,0.0938,
20/01/2021,0.0913,
21/01/2021,0.0938,
22/01/2021,0.0913,
25/01/2021,0.0888,
26/01/2021,0.0837,
27/01/2021,0.0837,
28/01/2021,0.0837,
29/01/2021,0.0761,
01/02/2021,0.0761,
02/02/2021,0.071,
03/02/2021,0.0735,
04/02/2021,0.0659,
05/02/2021,0.0507,
08/02/2021,0.0659,
09/02/2021,0.0659,
10/02/2021,0.0659,
11/02/2021,0.0659,
12/02/2021,0.0609,
15/02/2021,0.0609,
16/02/2021,0.0659,
17/02/2021,0.0609,
18/02/2021,0.0406,
19/02/2021,0.0482,
22/02/2021,0.0507,
23/02/2021,0.0583,
24/02/2021,0.071,
25/02/2021,0.0761,
26/02/2021,0.0659,
01/03/2021,0.0659,
02/03/2021,0.071,
03/03/2021,0.0735,
04/03/2021,0.0735,
05/03/2021,0.0735,
08/03/2021,0.0761,
09/03/2021,0.0812,
10/03/2021,0.0735,
11/03/2021,0.0761,
12/03/2021,0.0609,
15/03/2021,0.0634,
16/03/2021,0.0685,
17/03/2021,0.0609,
18/03/2021,0.0634,
19/03/2021,0.0558,
22/03/2021,0.0583,
23/03/2021,0.0532,
24/03/2021,0.0558,
25/03/2021,0.0634,
26/03/2021,0.0609,
29/03/2021,0.0558,
30/03/2021,0.0533,
31/03/2021,0.0558,
01/04/2021,0.0609,
02/04/2021,0.0583,
05/04/2021,0.0583,
06/04/2021,0.0507,
07/04/2021,0.0456,
08/04/2021,0.0507,
09/04/2021,0.0558,
12/04/2021,0.0634,
13/04/2021,0.0558,
14/04/2021,0.0507,
15/04/2021,0.0532,
16/04/2021,0.0558,
19/04/2021,0.0558,
20/04/2021,0.0456,
21/04/2021,0.0558,
22/04/2021,0.0533,
23/04/2021,0.0558,
26/04/2021,0.0558,
27/04/2021,0.0507,
28/04/2021,0.0456,
29/04/2021,0.0456,
30/04/2021,0.0482,
03/05/2021,0.0507,
04/05/2021,0.0507,
05/05/2021,0.0482,
06/05/2021,0.0456,
07/05/2021,0.0406,
10/05/2021,0.0406,
11/05/2021,0.033,
12/05/2021,0.0406,
13/05/2021,0.0355,
14/05/2021,0.0406,
17/05/2021,0.0406,
18/05/2021,0.038,
19/05/2021,0.0431,
20/05/2021,0.0355,
21/05/2021,0.0355,
24/05/2021,0.0355,
25/05/2021,0.038,
26/05/2021,0.0355,
27/05/2021,0.033,
28/05/2021,0.033,
31/05/2021,0.033,
01/06/2021,0.0406,
02/06/2021,0.0355,
03/06/2021,0.038,
04/06/2021,0.038,
07/06/2021,0.0456,
08/06/2021,0.0406,
09/06/2021,0.0406,
10/06/2021,0.0406,
11/06/2021,0.0456,
14/06/2021,0.0456,
15/06/2021,0.0558,
16/06/2021,0.071,
17/06/2021,0.0685,
18/06/2021,0.0761,
21/06/2021,0.0812,
22/06/2021,0.0761,
23/06/2021,0.0761,
24/06/2021,0.0761,
25/06/2021,0.0761,
28/06/2021,0.071,
29/06/2021,0.0659,
30/06/2021,0.0659,
01/07/2021,0.0659,
02/07/2021,0.0583,
05/07/2021,0.0583,
06/07/2021,0.0634,
07/07/2021,0.0609,
08/07/2021,0.0609,
09/07/2021,0.0609,
12/07/2021,0.0659,
13/07/2021,0.0659,
14/07/2021,0.071,
15/07/2021,0.071,
16/07/2021,0.071,
19/07/2021,0.071,
20/07/2021,0.0659,
21/07/2021,0.0685,
22/07/2021,0.0609,
23/07/2021,0.0659,
26/07/2021,0.0659,
27/07/2021,0.0634,
28/07/2021,0.0609,
29/07/2021,0.0609,
30/07/2021,0.0634,
02/08/2021,0.0583,
03/08/2021,0.0583,
04/08/2021,0.0609,
05/08/2021,0.0685,
06/08/2021,0.0659,
09/08/2021,0.071,
10/08/2021,0.071,
11/08/2021,0.0735,
12/08/2021,0.0735,
13/08/2021,0.071,
16/08/2021,0.0685,
17/08/2021,0.0659,
18/08/2021,0.0634,
19/08/2021,0.0609,
20/08/2021,0.0583,
23/08/2021,0.0583,
24/08/2021,0.0583,
25/08/2021,0.0609,
26/08/2021,0.0609,
27/08/2021,0.0609,
30/08/2021,0.0583,
31/08/2021,0.0634,
01/09/2021,0.0634,
02/09/2021,0.0609,
03/09/2021,0.0609,
06/09/2021,0.0609,
07/09/2021,0.0558,
08/09/2021,0.0685,
09/09/2021,0.0659,
10/09/2021,0.0659,
13/09/2021,0.0659,
14/09/2021,0.0659,
15/09/2021,0.0659,
16/09/2021,0.0659,
17/09/2021,0.0634,
20/09/2021,0.0634,
21/09/2021,0.0634,
22/09/2021,0.071,
23/09/2021,0.071,
24/09/2021,0.071,
27/09/2021,0.071,
28/09/2021,0.0735,
29/09/2021,0.0685,
30/09/2021,0.0685,
01/10/2021,0.0735,
04/10/2021,0.0735,
05/10/2021,0.0761,
06/10/2021,0.0862,
07/10/2021,0.0913,
08/10/2021,0.0888,
11/10/2021,0.0888,
12/10/2021,0.0913,
13/10/2021,0.0938,
14/10/2021,0.0938,
15/10/2021,0.0964,
18/10/2021,0.0964,
19/10/2021,0.0938,
20/10/2021,0.0862,
21/10/2021,0.104,
22/10/2021,0.1091,
25/10/2021,0.1116,
26/10/2021,0.1116,
27/10/2021,0.1091,
28/10/2021,0.1065,
29/10/2021,0.1192,
01/11/2021,0.1142,
02/11/2021,0.1167,
03/11/2021,0.1548,
04/11/2021,0.1421,
05/11/2021,0.1269,
08/11/2021,0.1319,
09/11/2021,0.1269,
10/11/2021,0.1523,
11/11/2021,0.1523,
12/11/2021,0.1548,
15/11/2021,0.1523,
16/11/2021,0.1523,
17/11/2021,0.1523,
18/11/2021,0.1446,
19/11/2021,0.1472,
22/11/2021,0.1777,
23/11/2021,0.1777,
24/11/2021,0.2082,
25/11/2021,0.2082,
26/11/2021,0.1548,
29/11/2021,0.1802,
30/11/2021,0.2183,
01/12/2021,0.2361,
02/12/2021,0.2514,
03/12/2021,0.2489,
06/12/2021,0.2641,
07/12/2021,0.2921,
08/12/2021,0.2743,
09/12/2021,0.2616,
10/12/2021,0.2514,
13/12/2021,0.2387,
14/12/2021,0.2387,
15/12/2021,0.2514,
16/12/2021,0.2361,
17/12/2021,0.2438,
20/12/2021,0.2438,
21/12/2021,0.2514,
22/12/2021,0.2539,
23/12/2021,0.2666,
24/12/2021,0.2666,
27/12/2021,0.2768,
28/12/2021,0.2768,
29/12/2021,0.3762,
30/12/2021,0.3609,
31/12/2021,0.3762,
03/01/2022,0.3838,
04/01/2022,0.366,
05/01/2022,0.3915,
06/01/2022,0.4119,
07/01/2022,0.4093,
10/01/2022,0.4246,
11/01/2022,0.4348,
12/01/2022,0.445,
13/01/2022,0.4399,
14/01/2022,0.4756,
17/01/2022,0.4756,
18/01/2022,0.542,
19/01/2022,0.5343,
20/01/2022,0.5394,
21/01/2022,0.547,
24/01/2022,0.5496,
25/01/2022,0.5879,
26/01/2022,0.6956,
27/01/2022,0.7443,
28/01/2022,0.734,
31/01/2022,0.7724,
01/02/2022,0.7647,
02/02/2022,0.7237,
03/02/2022,0.7544,
04/02/2022,0.8621,
07/02/2022,0.8313,
08/02/2022,0.8698,
09/02/2022,0.8826,
10/02/2022,1.0805,
11/02/2022,1.011,
14/02/2022,1.0444,
15/02/2022,1.0367,
16/02/2022,0.9955,
17/02/2022,0.9775,
18/02/2022,0.9569,
21/02/2022,0.9569,
22/02/2022,1.0134,
23/02/2022,1.1324,
24/02/2022,1.0551,
25/02/2022,1.0859,
28/02/2022,0.9752,
01/03/2022,0.8776,
02/03/2022,1.0035,
03/03/2022,1.0266,
04/03/2022,0.9905,
07/03/2022,1.0214,
08/03/2022,1.0522,
09/03/2022,1.096,
10/03/2022,1.1063,
11/03/2022,1.0907,
14/03/2022,1.2092,
15/03/2022,1.1937,
16/03/2022,1.1989,
17/03/2022,1.1911,
18/03/2022,1.1755,
21/03/2022,1.2477,
22/03/2022,1.3147,
23/03/2022,1.4839,
24/03/2022,1.5409,
25/03/2022,1.629,
28/03/2022,1.6627,
29/03/2022,1.647,
30/03/2022,1.5951,
31/03/2022,1.595,
01/04/2022,1.6649,
04/04/2022,1.6675,
05/04/2022,1.7168,
06/04/2022,1.7245,
07/04/2022,1.6933,
08/04/2022,1.7347,
11/04/2022,1.7528,
12/04/2022,1.6567,
13/04/2022,1.6566,
14/04/2022,1.6979,
15/04/2022,1.6979,
18/04/2022,1.7342,
19/04/2022,1.8017,
20/04/2022,1.905,
21/04/2022,1.9806,
22/04/2022,2.0195,
25/04/2022,2.0038,
26/04/2022,1.9072,
27/04/2022,1.9332,
28/04/2022,1.9722,
29/04/2022,2.0581,
02/05/2022,2.0476,
03/05/2022,2.0971,
04/05/2022,1.9692,
05/05/2022,2.0056,
06/05/2022,1.9715,
09/05/2022,1.8906,
10/05/2022,1.8906,
11/05/2022,1.9009,
12/05/2022,1.8748,
13/05/2022,1.872,
16/05/2022,1.9787,
17/05/2022,2.0229,
18/05/2022,2.0046,
19/05/2022,2.0747,
20/05/2022,2.0274,
23/05/2022,2.0586,
24/05/2022,1.9698,
25/05/2022,1.9671,
26/05/2022,1.954,
27/05/2022,1.9589,
30/05/2022,1.9589,
31/05/2022,2.0501,
01/06/2022,2.0944,
02/06/2022,2.0995,
03/06/2022,2.1254,
06/06/2022,2.175,
07/06/2022,2.1853,
08/06/2022,2.2271,
09/06/2022,2.2583,
10/06/2022,2.4492,
13/06/2022,2.9411,
14/06/2022,2.9673,
15/06/2022,2.8609,
16/06/2022,2.7841,
