s_ref,strike,maturity_days,moneyness,w,implied_vol,price,date
1280.2781,1241.8698,300,0.97,call,0.23451432492196758,115.14978063729389,2012-01-03
1280.2781,1241.8698,300,0.97,put,0.23451432492196772,96.89325273910805,2012-01-03
1280.2781,1254.6725,300,0.98,call,0.23025020036516128,107.14577956546385,2012-01-03
1280.2781,1254.6725,300,0.98,put,0.23025020036516114,101.67543839929701,2012-01-03
1280.2781,1267.4753,300,0.99,call,0.22594588121218334,99.34808606260535,2012-01-03
1280.2781,1267.4753,300,0.99,put,0.22594588121218356,106.66393162845726,2012-01-03
1280.2781,1280.2781,300,1.0,call,0.22160192257810718,91.76712459263454,2012-01-03
1280.2781,1280.2781,300,1.0,put,0.22160192257810687,111.86915689050545,2012-01-03
1280.2781,1293.0809,300,1.01,call,0.2172194499896088,84.41421879159627,2012-01-03
1280.2781,1293.0809,300,1.01,put,0.21721944998960835,117.30243782148615,2012-01-03
1280.2781,1305.8837,300,1.02,call,0.21280172916556087,77.30167387775492,2012-01-03
1280.2781,1305.8837,300,1.02,put,0.21280172916556103,122.97607963966358,2012-01-03
1280.2781,1318.6864,300,1.03,call,0.20835129223283924,70.44283813251548,2012-01-03
1280.2781,1318.6864,300,1.03,put,0.2083512922328394,128.9034306264431,2012-01-03
1280.2781,1331.4892,300,1.04,call,0.20387451604431292,63.85213933155384,2012-01-03
1280.2781,1331.4892,300,1.04,put,0.20387451604431298,135.09891855750047,2012-01-03
1280.2781,1344.292,300,1.05,call,0.19937815575678985,57.54507503414636,2012-01-03
1280.2781,1344.292,300,1.05,put,0.19937815575678966,141.57804099211174,2012-01-03
1280.2781,1357.0948,300,1.06,call,0.19487293862188407,51.53812858098028,2012-01-03
1280.2781,1357.0948,300,1.06,put,0.194872938621884,148.35728127096465,2012-01-03
1280.2781,1369.8976,300,1.07,call,0.19037181740356296,45.84857202358098,2012-01-03
1280.2781,1369.8976,300,1.07,put,0.1903718174035629,155.4539114455841,2012-01-03
1280.2781,1382.7003,300,1.08,call,0.18589246468597906,40.494105625048725,2012-01-03
1280.2781,1382.7003,300,1.08,put,0.18589246468597914,162.88563177907085,2012-01-03
1280.2781,1395.5031,300,1.09,call,0.18145560967527258,35.492274240473904,2012-01-03
1280.2781,1395.5031,300,1.09,put,0.18145560967527244,170.66998712651503,2012-01-03
1280.2781,1408.3059,300,1.1,call,0.17708786595691778,30.85960056760803,2012-01-03
1280.2781,1408.3059,300,1.1,put,0.17708786595691745,178.8235001856679,2012-01-03
1280.2781,1421.1087,300,1.11,call,0.1728198181708808,26.61039537276377,2012-01-03
1280.2781,1421.1087,300,1.11,put,0.1728198181708806,187.36048172284262,2012-01-03
1280.2781,1433.9115,300,1.12,call,0.16868648281586915,22.755260071428502,2012-01-03
1280.2781,1433.9115,300,1.12,put,0.16868648281586976,196.29153315352636,2012-01-03
1280.2781,1446.7143,300,1.13,call,0.16472570259999425,19.299398057068636,2012-01-03
1280.2781,1446.7143,300,1.13,put,0.16472570259999406,205.621857871185,2012-01-03
1280.2781,1459.517,300,1.14,call,0.16097555859491136,16.24098821639596,2012-01-03
1280.2781,1459.517,300,1.14,put,0.1609755585949117,215.34963476253134,2012-01-03
1280.2781,1472.3198,300,1.15,call,0.15747140235415483,13.569998557894557,2012-01-03
1280.2781,1472.3198,300,1.15,put,0.15747140235415444,225.4648318360487,2012-01-03
1280.2781,1485.1226,300,1.16,call,0.15424235547240628,11.267843695037064,2012-01-03
1280.2781,1485.1226,300,1.16,put,0.15424235547240595,235.9488637052102,2012-01-03
1280.2781,1497.9254,300,1.17,call,0.15130839449204841,9.30814330236269,2012-01-03
1280.2781,1497.9254,300,1.17,put,0.15130839449204905,246.77535004455456,2012-01-03
1280.2781,1510.7282,300,1.18,call,0.14867851886539676,7.658528182605562,2012-01-03
1280.2781,1510.7282,300,1.18,put,0.14867851886539546,257.91192165681645,2012-01-03
1280.2781,1523.5309,300,1.19,call,0.14635145391883034,6.283118511729445,2012-01-03
1280.2781,1523.5309,300,1.19,put,0.1463514539188297,269.32269871795927,2012-01-03
1280.2781,1536.3337,300,1.2,call,0.14431575719835146,5.145118607580978,2012-01-03
1280.2781,1536.3337,300,1.2,put,0.14431575719835155,280.97088554582956,2012-01-03
1280.2781,960.2086,330,0.75,call,0.31996614349012886,331.5425359299561,2012-01-03
1280.2781,960.2086,330,0.75,put,0.3199661434901289,34.02122909170476,2012-01-03
1280.2781,973.0114,330,0.76,call,0.31629094198000485,320.733208512632,2012-01-03
1280.2781,973.0114,330,0.76,put,0.3162909419800045,35.99643016303399,2012-01-03
1280.2781,985.8141,330,0.77,call,0.3126093406919795,310.0118355293588,2012-01-03
1280.2781,985.8141,330,0.77,put,0.3126093406919792,38.05958566841422,2012-01-03
1280.2781,998.6169,330,0.78,call,0.3089196825362809,299.38135837274774,2012-01-03
1280.2781,998.6169,330,0.78,put,0.3089196825362812,40.21363700045652,2012-01-03
1280.2781,1011.4197,330,0.79,call,0.3052208829829056,288.84481406253343,2012-01-03
1280.2781,1011.4197,330,0.79,put,0.3052208829829062,42.461621178895534,2012-01-03
1280.2781,1024.2225,330,0.8,call,0.3015114807720029,278.40534221072056,2012-01-03
1280.2781,1024.2225,330,0.8,put,0.30151148077200324,44.80667781573609,2012-01-03
1280.2781,1037.0253,330,0.81,call,0.29779006227240595,268.0661929005048,2012-01-03
1280.2781,1037.0253,330,0.81,put,0.2977900622724061,47.25205699417352,2012-01-03
1280.2781,1049.828,330,0.82,call,0.2940550230871304,257.8307356130514,2012-01-03
1280.2781,1049.828,330,0.82,put,0.29405502308713066,49.80112819537331,2012-01-03
1280.2781,1062.6308,330,0.83,call,0.2903054428705603,247.70246935519836,2012-01-03
1280.2781,1062.6308,330,0.83,put,0.29030544287056026,52.457390426173724,2012-01-03
1280.2781,1075.4336,330,0.84,call,0.2865393957616975,237.68503416215918,2012-01-03
1280.2781,1075.4336,330,0.84,put,0.2865393957616975,55.224483721788,2012-01-03
1280.2781,1088.2364,330,0.85,call,0.28275552703996454,227.7822241721245,2012-01-03
1280.2781,1088.2364,330,0.85,put,0.2827555270399646,58.10620222040654,2012-01-03
1280.2781,1101.0392,330,0.86,call,0.2789525854632629,217.9980024942197,2012-01-03
1280.2781,1101.0392,330,0.86,put,0.27895258546326307,61.10650903115516,2012-01-03
1280.2781,1113.8419,330,0.87,call,0.275128412413234,208.3365181169563,2012-01-03
1280.2781,1113.8419,330,0.87,put,0.2751284124132338,64.22955314254499,2012-01-03
1280.2781,1126.6447,330,0.88,call,0.27128230211127324,198.80212513053885,2012-01-03
1280.2781,1126.6447,330,0.88,put,0.2712823021112729,67.47968864478096,2012-01-03
1280.2781,1139.4475,330,0.89,call,0.26741241915929453,189.39940456189154,2012-01-03
1280.2781,1139.4475,330,0.89,put,0.2674124191592945,70.8614965647871,2012-01-03
1280.2781,1152.2503,330,0.9,call,0.2635173706541366,180.13318914427373,2012-01-03
1280.2781,1152.2503,330,0.9,put,0.2635173706541367,74.3798096358225,2012-01-03
1280.2781,1165.0531,330,0.91,call,0.2595958834722009,171.00859136123537,2012-01-03
1280.2781,1165.0531,330,0.91,put,0.259595883472201,78.03974034143756,2012-01-03
1280.2781,1177.8559,330,0.92,call,0.2556461333916689,162.0310351133899,2012-01-03
1280.2781,1177.8559,330,0.92,put,0.25564613339166853,81.84671258224552,2012-01-03
1280.2781,1190.6586,330,0.93,call,0.2516673913719268,153.20629135031817,2012-01-03
1280.2781,1190.6586,330,0.93,put,0.25166739137192645,85.806497307827,2012-01-03
1280.2781,1203.4614,330,0.94,call,0.24765821023417553,144.54051798032916,2012-01-03
1280.2781,1203.4614,330,0.94,put,0.24765821023417545,89.92525242649121,2012-01-03
1280.2781,1216.2642,330,0.95,call,0.24361785866227123,136.04030430549938,2012-01-03
1280.2781,1216.2642,330,0.95,put,0.24361785866227134,94.20956724031487,2012-01-03
1280.2781,1229.067,330,0.96,call,0.23954492495588214,127.71272011035339,2012-01-03
1280.2781,1229.067,330,0.96,put,0.23954492495588203,98.66651153382209,2012-01-03
1280.2781,1241.8698,330,0.97,call,0.23543940365693286,119.56536933379415,2012-01-03
1280.2781,1241.8698,330,0.97,put,0.23543940365693317,103.30368924591629,2012-01-03
1280.2781,1254.6725,330,0.98,call,0.23130089867582604,111.60644793778361,2012-01-03
1280.2781,1254.6725,330,0.98,put,0.23130089867582596,108.12929633855919,2012-01-03
1280.2781,1267.4753,330,0.99,call,0.2271296162471971,103.84480353991825,2012-01-03
1280.2781,1267.4753,330,0.99,put,0.22712961624719716,113.15218042934704,2012-01-03
1280.2781,1280.2781,330,1.0,call,0.2229263191466798,96.29000454062171,2012-01-03
1280.2781,1280.2781,330,1.0,put,0.22292631914667982,118.38190991870394,2012-01-03
1280.2781,1293.0809,330,1.01,call,0.21869258168066893,88.95239273780733,2012-01-03
1280.2781,1293.0809,330,1.01,put,0.21869258168066896,123.828826604543,2012-01-03
1280.2781,1305.8837,330,1.02,call,0.21443033849272844,81.84314617278969,2012-01-03
1280.2781,1305.8837,330,1.02,put,0.21443033849272847,129.50410852817856,2012-01-03
1280.2781,1318.6864,330,1.03,call,0.21014338886172443,74.9743224157607,2012-01-03
1280.2781,1318.6864,330,1.03,put,0.21014338886172418,135.419813259803,2012-01-03
1280.2781,1331.4892,330,1.04,call,0.2058362479724432,68.35888182064033,2012-01-03
1280.2781,1331.4892,330,1.04,put,0.2058362479724433,141.58890115333608,2012-01-03
1280.2781,1344.292,330,1.05,call,0.20151575878478112,62.01067511144664,2012-01-03
1280.2781,1344.292,330,1.05,put,0.201515758784781,148.0252229327956,2012-01-03
1280.2781,1357.0948,330,1.06,call,0.19719001591722451,55.944375524464526,2012-01-03
1280.2781,1357.0948,330,1.06,put,0.1971900159172246,154.74345183446692,2012-01-03
1280.2781,1369.8976,330,1.07,call,0.1928700517435781,50.175328769453,2012-01-03
1280.2781,1369.8976,330,1.07,put,0.19287005174357794,161.7589335681086,2012-01-03
1280.2781,1382.7003,330,1.08,call,0.18856989076126546,44.71928645422562,2012-01-03
1280.2781,1382.7003,330,1.08,put,0.18856989076126562,169.08741974153466,2012-01-03
1280.2781,1395.5031,330,1.09,call,0.1843065333151593,39.591982080033816,2012-01-03
1280.2781,1395.5031,330,1.09,put,0.18430653331515928,176.7446438559963,2012-01-03
1280.2781,1408.3059,330,1.1,call,0.18010089933676054,34.80850687695852,2012-01-03
1280.2781,1408.3059,330,1.1,put,0.18010089933676066,184.7456971415742,2012-01-03
1280.2781,1421.1087,330,1.11,call,0.17597754715194414,30.382451783259565,2012-01-03
1280.2781,1421.1087,330,1.11,put,0.17597754715194386,193.1041705365287,2012-01-03
1280.2781,1433.9115,330,1.12,call,0.1719647542452943,26.324810259017454,2012-01-03
1280.2781,1433.9115,330,1.12,put,0.17196475424529392,201.83105750094003,2012-01-03
1280.2781,1446.7143,330,1.13,call,0.16809291665435577,22.6426923317352,2012-01-03
1280.2781,1446.7143,330,1.13,put,0.16809291665435594,210.93346806231077,2012-01-03
1280.2781,1459.517,330,1.14,call,0.16439480058361,19.33798366159647,2012-01-03
1280.2781,1459.517,330,1.14,put,0.16439480058360972,220.41328788082546,2012-01-03
1280.2781,1472.3198,330,1.15,call,0.16090160002801424,16.406176714810773,2012-01-03
1280.2781,1472.3198,330,1.15,put,0.16090160002801412,230.26600942269297,2012-01-03
1280.2781,1485.1226,330,1.16,call,0.1576415624960332,13.835662104624307,2012-01-03
1280.2781,1485.1226,330,1.16,put,0.15764156249603317,240.48002330115995,2012-01-03
1280.2781,1497.9254,330,1.17,call,0.15463706521712894,11.607741931129677,2012-01-03
1280.2781,1497.9254,330,1.17,put,0.15463706521712925,251.03663161631852,2012-01-03
1280.2781,1510.7282,330,1.18,call,0.15190272195416504,9.697485544373247,2012-01-03
1280.2781,1510.7282,330,1.18,put,0.15190272195416574,261.91090371821554,2012-01-03
1280.2781,1523.5309,330,1.19,call,0.14944415190502527,8.0753201300806,2012-01-03
1280.2781,1523.5309,330,1.19,put,0.14944415190502558,273.0732667925763,2012-01-03
1280.2781,1536.3337,330,1.2,call,0.1472592625204187,6.709049560681864,2012-01-03
1280.2781,1536.3337,330,1.2,put,0.14725926252041927,284.4915247118308,2012-01-03
1280.2781,960.2086,360,0.75,call,0.31944137846994697,333.6763708441215,2012-01-03
1280.2781,960.2086,360,0.75,put,0.31944137846994713,38.18271683241742,2012-01-03
1280.2781,973.0114,360,0.76,call,0.3158084996306416,322.98796137874785,2012-01-03
1280.2781,973.0114,360,0.76,put,0.3158084996306412,40.277177827389465,2012-01-03
1280.2781,985.8141,360,0.77,call,0.3121704971513894,312.38682836750104,2012-01-03
1280.2781,985.8141,360,0.77,put,0.31217049715138917,42.45891527648849,2012-01-03
1280.2781,998.6169,360,0.78,call,0.3085264131504812,301.8757082840989,2012-01-03
1280.2781,998.6169,360,0.78,put,0.3085264131504812,44.73066565343209,2012-01-03
1280.2781,1011.4197,360,0.79,call,0.3048749609356312,291.45742791163207,2012-01-03
1280.2781,1011.4197,360,0.79,put,0.3048749609356309,47.09525574131096,2012-01-03
1280.2781,1024.2225,360,0.8,call,0.3012148730872515,281.13491128300313,2012-01-03
1280.2781,1024.2225,360,0.8,put,0.30121487308725137,49.55560957302789,2012-01-03
1280.2781,1037.0253,360,0.81,call,0.2975447463050425,270.91118747906637,2012-01-03
1280.2781,1037.0253,360,0.81,put,0.29754474630504235,52.1147562294367,2012-01-03
1280.2781,1049.828,360,0.82,call,0.29386367911087496,260.789399398158,2012-01-03
1280.2781,1049.828,360,0.82,put,0.2938636791108749,54.77583860887402,2012-01-03
1280.2781,1062.6308,360,0.83,call,0.29017004879112984,250.77281362448366,2012-01-03
1280.2781,1062.6308,360,0.83,put,0.29017004879112945,57.542123295545466,2012-01-03
1280.2781,1075.4336,360,0.84,call,0.28646264844012426,240.86483153750947,2012-01-03
1280.2781,1075.4336,360,0.84,put,0.28646264844012376,60.417011668917105,2012-01-03
1280.2781,1088.2364,360,0.85,call,0.2827404044032919,231.06900182001206,2012-01-03
1280.2781,1088.2364,360,0.85,put,0.28274040440329135,63.4040524117653,2012-01-03
1280.2781,1101.0392,360,0.86,call,0.27900137720357593,221.38903453838142,2012-01-03
1280.2781,1101.0392,360,0.86,put,0.27900137720357615,66.50695559048052,2012-01-03
1280.2781,1113.8419,360,0.87,call,0.2752450480142715,211.82881698467128,2012-01-03
1280.2781,1113.8419,360,0.87,put,0.27524504801427163,69.72960849711599,2012-01-03
1280.2781,1126.6447,360,0.88,call,0.27146981721851243,202.3924314850643,2012-01-03
1280.2781,1126.6447,360,0.88,put,0.27146981721851254,73.07609345785484,2012-01-03
1280.2781,1139.4475,360,0.89,call,0.26767447719077825,193.08417539269917,2012-01-03
1280.2781,1139.4475,360,0.89,put,0.2676744771907783,76.55070782583554,2012-01-03
1280.2781,1152.2503,360,0.9,call,0.2638578360992137,183.90858349267586,2012-01-03
1280.2781,1152.2503,360,0.9,put,0.263857836099214,80.15798638615783,2012-01-03
1280.2781,1165.0531,360,0.91,call,0.2600186629072316,174.87045305122902,2012-01-03
1280.2781,1165.0531,360,0.91,put,0.2600186629072317,83.90272640505684,2012-01-03
1280.2781,1177.8559,360,0.92,call,0.2561561049595608,165.9748717362386,2012-01-03
1280.2781,1177.8559,360,0.92,put,0.2561561049595607,87.79001555041226,2012-01-03
1280.2781,1190.6586,360,0.93,call,0.25226908149323507,157.2272486177817,2012-01-03
1280.2781,1190.6586,360,0.93,put,0.2522690814932349,91.82526289230096,2012-01-03
1280.2781,1203.4614,360,0.94,call,0.2483565078889335,148.63334841863184,2012-01-03
1280.2781,1203.4614,360,0.94,put,0.24835650788893346,96.01423315349672,2012-01-03
1280.2781,1216.2642,360,0.95,call,0.24441745736819784,140.1993291158869,2012-01-03
1280.2781,1216.2642,360,0.95,put,0.24441745736819748,100.36308431109762,2012-01-03
1280.2781,1229.067,360,0.96,call,0.2404522424360338,131.93178288271153,2012-01-03
1280.2781,1229.067,360,0.96,put,0.24045224243603375,104.87840853826783,2012-01-03
1280.2781,1241.8698,360,0.97,call,0.23645985815668996,123.83778018416037,2012-01-03
1280.2781,1241.8698,360,0.97,put,0.23645985815669016,109.56727630006253,2012-01-03
1280.2781,1254.6725,360,0.98,call,0.23244048035124845,115.92491657595875,2012-01-03
1280.2781,1254.6725,360,0.98,put,0.23244048035124842,114.43728315220673,2012-01-03
1280.2781,1267.4753,360,0.99,call,0.22839455122254473,108.20135976328216,2012-01-03
1280.2781,1267.4753,360,0.99,put,0.2283945512225447,119.49659679987576,2012-01-03
1280.2781,1280.2781,360,1.0,call,0.22432288282179932,100.67590507651803,2012-01-03
1280.2781,1280.2781,360,1.0,put,0.22432288282179935,124.75401257345747,2012-01-03
1280.2781,1293.0809,360,1.01,call,0.2202269759480978,93.35801321900229,2012-01-03
1280.2781,1293.0809,360,1.01,put,0.2202269759480979,130.21899117628757,2012-01-03
1280.2781,1305.8837,360,1.02,call,0.21610874356269621,86.25785868123987,2012-01-03
1280.2781,1305.8837,360,1.02,put,0.21610874356269646,135.90170709887076,2012-01-03
1280.2781,1318.6864,360,1.03,call,0.21197191448378505,79.3863599416902,2012-01-03
1280.2781,1318.6864,360,1.03,put,0.21197191448378497,141.8130788196669,2012-01-03
1280.2781,1331.4892,360,1.04,call,0.20782005029097855,72.75519366104125,2012-01-03
1280.2781,1331.4892,360,1.04,put,0.20782005029097841,147.9647829993638,2012-01-03
1280.2781,1344.292,360,1.05,call,0.20365903876720717,66.37678098583223,2012-01-03
1280.2781,1344.292,360,1.05,put,0.20365903876720717,154.3692407845004,2012-01-03
1280.2781,1357.0948,360,1.06,call,0.19949588115209393,60.26423181599226,2012-01-03
1280.2781,1357.0948,360,1.06,put,0.199495881152094,161.03956207500624,2012-01-03
1280.2781,1369.8976,360,1.07,call,0.19533971629740207,54.43122824047296,2012-01-03
1280.2781,1369.8976,360,1.07,put,0.19533971629740196,167.98942895983257,2012-01-03
1280.2781,1382.7003,360,1.08,call,0.1912021622398514,48.89182325212897,2012-01-03
1280.2781,1382.7003,360,1.08,put,0.19120216223985154,175.2328944318344,2012-01-03
1280.2781,1395.5031,360,1.09,call,0.18709650523005228,43.66012629695821,2012-01-03
1280.2781,1395.5031,360,1.09,put,0.18709650523005236,182.7840679370095,2012-01-03
1280.2781,1408.3059,360,1.1,call,0.18304011369287157,38.74984519434858,2012-01-03
1280.2781,1408.3059,360,1.1,put,0.1830401136928717,190.65665729474546,2012-01-03
1280.2781,1421.1087,360,1.11,call,0.17905283383641077,34.17365790562127,2012-01-03
1280.2781,1421.1087,360,1.11,put,0.1790528338364112,198.863340466364,2012-01-03
1280.2781,1433.9115,360,1.12,call,0.17515717908906686,29.942402404700033,2012-01-03
1280.2781,1433.9115,360,1.12,put,0.17515717908906717,207.4149554257886,2012-01-03
1280.2781,1446.7143,360,1.13,call,0.17137847645658882,26.064103792474082,2012-01-03
1280.2781,1446.7143,360,1.13,put,0.1713784764565887,216.31952727390802,2012-01-03
1280.2781,1459.517,360,1.14,call,0.1677434919824551,22.542907384235683,2012-01-03
1280.2781,1459.517,360,1.14,put,0.16774349198245497,225.58120132601547,2012-01-03
1280.2781,1472.3198,360,1.15,call,0.1642801438981818,19.37804932323921,2012-01-03
1280.2781,1472.3198,360,1.15,put,0.16428014389818227,235.19921372536461,2012-01-03
1280.2781,1485.1226,360,1.16,call,0.1610136619799228,16.563053434891827,2012-01-03
1280.2781,1485.1226,360,1.16,put,0.1610136619799226,245.16708829736305,2012-01-03
1280.2781,1497.9254,360,1.17,call,0.1579668267613171,14.085362906988342,2012-01-03
1280.2781,1497.9254,360,1.17,put,0.15796682676131732,255.47226822980517,2012-01-03
1280.2781,1510.7282,360,1.18,call,0.15515683971391073,11.926567003192758,2012-01-03
1280.2781,1510.7282,360,1.18,put,0.15515683971391073,266.0963427863554,2012-01-03
1280.2781,1523.5309,360,1.19,call,0.1525944389247962,10.063262988123226,2012-01-03
