date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,lambda_,nu,delta,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2012-04-30,1396.9849,0.001726,0.019905,0.06866677227349799,1.0168735932803616,-0.7813681920184884,0.6872848054630823,0.025124043186789142,0.04383981032414867,-0.2960961069568716,0.4508832933686198,-0.3327095488989945,0.008284897191840229,0.1523557298852989,237,True,10,82,237,192249,1394.03,1403.26,0.006621091368191445,False,2012-04-30 16:17:03.401
2012-04-26,1395.5773,0.0016239999999999998,0.01986,0.1127780103345256,0.9784742706720285,-0.8559723142926329,0.9182072222488364,0.023970908185498345,0.1914436297065624,0.04066451356010777,0.07258730144253646,-0.6224037401700893,0.008034523094660413,0.1466344913098712,327,True,10,106,327,345179,1387.63,1402.08,0.010413438740874525,False,2012-04-26 16:17:13.220
2012-05-02,1399.3168,0.0009660000000000001,0.019793,0.1496608853506354,0.4023096645736319,-0.8687512990738825,0.688009602667426,0.023878978664249324,0.24519671420292344,-0.08079931207671391,0.16275374259149428,-0.3529371721921755,0.010134752663980362,0.1546637302791037,294,True,11,96,294,290918,1393.92,1405.5,0.008307506887052396,False,2012-05-02 16:19:47.687
2012-05-01,1408.9467,0.0009660000000000001,0.019793,0.0851227095842113,0.7362053566564766,-0.8114808106664418,0.6062434389051611,0.024801727207308957,0.02449624783856855,-0.49999989755939456,0.49650459128611285,-0.24219551767753586,0.009507657260968236,0.1937051422047573,357,True,11,102,357,279953,1396.05,1415.31,0.013796067476093299,False,2012-05-01 16:17:41.341
2012-05-03,1395.6157,0.001578,0.020057000000000002,0.07588515116132513,0.7350690839867197,-0.8348161370324867,0.5759234053884105,0.02405460349322207,0.08814714345827931,-0.22471535887611863,0.32134318759340746,-0.22012611176948535,0.008479680461489556,0.14729123217177095,292,True,9,93,292,203719,1388.75,1403.07,0.01031143114311428,False,2012-05-03 16:19:08.754
2012-05-07,1369.2045,0.001878,0.020381999999999997,0.06317884604688011,0.6776007578036707,-0.8063982028386125,0.4841332644043892,0.027815194020176563,0.06371949596213045,-0.49999999145073454,0.458554104695426,-0.1487649497857954,0.006337055931063479,0.10605547144728007,281,True,10,101,281,159482,1363.97,1373.85,0.007243561075390037,False,2012-05-07 16:17:31.471
2012-05-08,1354.1122,0.001878,0.020381999999999997,0.06403223801769792,0.5407001472513928,-0.879094324352148,0.38921422357309227,0.026959684481485547,0.10163706221636917,-0.3844764321849641,0.4287228641871563,-0.08224323078159407,0.005852747394295078,0.11074845824206897,343,True,10,111,343,252056,1347.8,1369.16,0.01584804867190992,False,2012-05-08 16:14:57.417
2012-05-09,1353.5345,0.001573,0.020638,0.10440744011065568,1.0754340574065733,-0.8814209210808325,0.836148894736585,0.039354205083311444,0.09090570029738759,0.07183650959471409,0.11309994803302854,-0.47457834028594026,0.007158446284465456,0.10165268826938148,336,True,9,107,336,205721,1343.13,1363.7,0.015314973234161977,False,2012-05-09 16:19:17.090
2012-05-10,1360.558,0.0016239999999999998,0.020596999999999997,0.053618695711238465,0.9138036811767355,-0.8147533544884609,0.4775456500463058,0.029444167229501383,0.05884580102722463,-0.4999999405429751,0.48648387856788367,-0.13005592483649886,0.005910643723014959,0.1020583958470555,284,True,10,101,284,315451,1354.58,1365.77,0.008260863145772124,False,2012-05-10 16:14:27.606
2012-05-11,1358.1765,0.001726,0.020621999999999998,0.12219074985805589,0.4619724852440443,-0.8028344289320265,0.6240245858557868,0.03089667708220644,0.07549447876243631,-0.2616431899268056,0.3264036630998679,-0.27650915498096734,0.00608535457551508,0.10318192937748538,271,True,8,91,271,163016,1349.02,1365.64,0.012320054558123683,False,2012-05-11 16:15:20.592
2012-05-14,1340.7628,0.001777,0.020866,0.09886796782335112,1.2787192134389331,-0.8798290997781849,0.9120734818357281,0.04572270591780907,0.09213189665462604,0.06667118643770423,0.10542213138956193,-0.5790292961691856,0.007613212464817572,0.1169540394500326,376,True,10,114,376,348408,1336.63,1351.93,0.011446698039098369,False,2012-05-14 16:19:35.757
2012-05-15,1337.9286,0.001777,0.021016,0.07002350779750409,0.9688922928908904,-0.8425685812901595,0.6250009490185827,0.038162117968117575,0.09249220931906178,-0.31484291565415945,0.3614037794438875,-0.25493571222175526,0.00742743027779018,0.11628406993004942,391,True,10,118,391,363937,1328.41,1344.93,0.012435919633245751,False,2012-05-15 16:17:56.049
2012-05-16,1333.0062,0.001827,0.021145,0.08422297703710478,0.7431147975188441,-0.8103060082809636,0.6392383947467982,0.03939782062821413,0.09707003052605176,-0.34253343986120227,0.322052155248083,-0.2834510442637387,0.007403983514695018,0.11368713850832585,392,True,10,110,392,603932,1324.8,1341.75,0.012794384057970953,False,2012-05-16 16:19:20.697
2012-05-17,1315.9622,0.001878,0.021494,0.062242121948799745,1.027402411405858,-0.8486528694375743,0.6146799140706365,0.03923551658961051,0.16416277986247252,-0.31352686032650684,0.3271474458211522,-0.24993598439945636,0.007038190994861298,0.11112749088941126,452,True,10,123,452,524983,1304.86,1326.36,0.016476863418297683,False,2012-05-17 16:19:10.292
2012-05-18,1303.4259,0.001878,0.021661,0.10531449888823512,0.7226937673782402,-0.8374339118790882,0.7731142801649505,0.04513708441348314,0.16613010348787474,-0.2724374707195398,0.2966884116509001,-0.4454854262727894,0.007672025623544879,0.11681203349124622,481,True,10,127,481,551179,1291.98,1312.18,0.015634916949178734,False,2012-05-18 16:16:25.202
2012-05-21,1307.9247,0.001878,0.021326,0.11136348142007652,0.7891443649872462,-0.8327630024459437,0.7710159467191365,0.04246437137744074,0.10112727437592785,-0.3314857669833867,0.34709553493025996,-0.41870186243917584,0.00894540104976979,0.15744844492714682,436,True,11,115,436,407099,1295.73,1315.95,0.01560510291495909,False,2012-05-21 16:18:44.199
2012-05-22,1321.9578,0.001878,0.021317,0.09257068621260095,1.1377549996447889,-0.8256345007566623,0.7718051863845743,0.037089383869225556,0.052901221475979844,-0.4604847325553531,0.4999795901765216,-0.3850377236122561,0.010020318328505948,0.16230219377462288,387,True,9,113,387,376387,1310.09,1328.43,0.013999038234014494,False,2012-05-22 16:18:24.466
2012-05-23,1304.8663,0.001878,0.021284,0.08796257002963902,1.1761722334287976,-0.9469634643672278,0.6124035733659892,0.04281617321167677,0.06823926517323971,-0.49999994034588535,0.48301024955761357,-0.1681198717716374,0.01113468224977885,0.21286054285371614,442,True,11,119,442,343314,1296.53,1320.62,0.01858036451142664,False,2012-05-23 16:19:35.389
2012-05-25,1320.4847,0.001878,0.021364,0.12310276964833664,1.1434316414662693,-0.8535658588141031,0.8936235128657121,0.03799985515534392,0.0856029070546375,-0.24379741432307295,0.3182918344778322,-0.5170437788103722,0.009327640998372841,0.14274312285292665,337,True,9,108,337,247078,1314.26,1324.12,0.007502320697578835,False,2012-05-25 16:18:47.890
2012-05-24,1317.8517,0.001878,0.021291,0.08925637753144064,1.0085931814045916,-0.833593746944116,0.7368167986930853,0.04076820646363223,0.0843406372432574,-0.37536804954560393,0.3875872799814899,-0.3628522472861565,0.009569289750218084,0.13496276739090476,381,True,10,113,381,371908,1310.5,1324.13,0.010400610454025294,False,2012-05-24 16:19:41.822
2012-05-30,1315.0136,0.001726,0.021497000000000002,0.09457119009736467,1.0302358239388063,-0.9203843936293958,0.6860973985546083,0.04046620359694833,0.13333365889427926,-0.2862015823696335,0.32303464462175585,-0.275868384401737,0.008268544295800982,0.1787065802717689,339,True,9,101,339,300574,1310.76,1331.25,0.01563215233910098,False,2012-05-30 16:18:50.263
2012-05-29,1329.2614,0.001827,0.021156,0.06997175932224846,1.7559059474846572,-0.85945273196698,0.8133883491358699,0.03607024813618578,0.1287274725088303,-0.2569064611451179,0.2873489424106801,-0.41587294981017364,0.010919785033054082,0.18319293057189986,375,True,11,115,375,365725,1318.9,1334.93,0.01215406778375927,False,2012-05-29 16:19:34.235
2012-05-31,1308.4651,0.001777,0.021560000000000003,0.073958228021065,1.5979140038513395,-0.9541365945409879,0.6177698138137657,0.043644194496062876,0.12039165765935629,-0.32090844988389017,0.3312973408703933,-0.14528176634971415,0.01223424088904809,0.22311761767667643,436,True,11,123,436,433594,1298.97,1319.74,0.01598959175346626,False,2012-05-31 16:18:38.142
2012-06-01,1285.0416,0.000916,0.022105,0.18977973462161085,0.40030502961523234,-0.929863648654637,0.7043567729976699,0.05247633753188529,0.17461219680083623,-0.21961855967921767,0.2798700703588633,-0.3441788990915413,0.010076830655412688,0.1744487115782114,573,True,15,129,573,617341,1277.25,1309.87,0.02553924447054201,False,2012-06-01 16:18:54.474
2012-06-04,1274.2404,0.001827,0.022119,0.08318361550101479,1.6648428410506018,-0.8633682068399585,0.9355229288498657,0.06567337400934005,0.10460332921550898,-0.28996404930309605,0.3076676845603678,-0.5982278568846902,0.011045180688898846,0.16319020635963805,435,True,13,120,435,267079,1266.74,1282.55,0.012480856371473115,False,2012-06-04 16:16:45.392
2012-06-05,1282.2448,0.001827,0.022119,0.1533017684174862,1.0969097804728916,-0.9207378550864346,1.0170749806739883,0.06093832727341707,0.38475630444492964,0.03915600780500366,0.06620646185168022,-0.698125098031132,0.008329171782275746,0.11920038113498926,433,True,13,118,433,229068,1274.3,1287.44,0.010311543592560701,False,2012-06-05 16:18:13.062
2012-06-06,1307.3026,0.001726,0.021529,0.2627821251469792,0.27322408067695264,-0.9132280260050858,0.7098531671633693,0.04624315848242734,0.23042583952057827,-0.10370690472781004,0.18890711455346512,-0.36029470980862777,0.00996740776537714,0.15073777425707865,457,True,12,126,457,381381,1285.61,1315.13,0.022961862462177685,False,2012-06-06 16:15:24.935
2012-06-07,1322.1477,0.001827,0.021535000000000002,0.1574664739088233,0.613121604417312,-0.8812573647955502,0.7513312417045307,0.04090631137602439,0.05190950138031679,-0.2941380969974131,0.398727864943439,-0.3714064405114429,0.008536807905163158,0.1318227949567749,452,True,12,122,452,358580,1312.98,1329.05,0.012239333424728382,False,2012-06-07 16:19:07.126
2012-06-11,1320.9637,0.001777,0.021646000000000002,0.08237731501629818,1.348643689959964,-0.8681131363637283,0.7825505693247091,0.04402288911343715,0.041430890639049825,-0.39953275569957025,0.4999574843486795,-0.390190101365277,0.011754792515089547,0.18453019710037918,392,True,12,124,392,229245,1307.87,1335.38,0.02103420064685335,False,2012-06-11 16:19:25.845
2012-06-13,1321.1269,0.001675,0.021601,0.08386266010894937,1.3244148556413142,-0.8736806964277591,0.833088641251343,0.0512643055897467,0.05772879517271373,-0.45881524755902864,0.4999801354984721,-0.47189877841822725,0.009301972631235025,0.13978973502133463,448,True,11,125,448,223105,1310.51,1327.25,0.01277365300531863,False,2012-06-13 16:16:15.641
2012-06-14,1325.1,0.001675,0.021373000000000003,0.08169912191860572,1.2565818302441465,-0.8826014901007032,0.8633955833791044,0.049518086103671935,0.173809998929895,-0.20500414623091712,0.25116439321118644,-0.5401286690989016,0.01229818084009365,0.15824036658021678,416,True,11,120,416,285508,1314.24,1333.68,0.014791818845872884,False,2012-06-14 16:18:04.102
2012-06-15,1337.8592,0.0016239999999999998,0.021135,0.08303470541188385,1.1227526995494186,-0.8735255024939999,0.7875743154464564,0.04138877791801339,0.07077564888748374,-0.40885319782031565,0.4487788953144413,-0.43381842303598783,0.008695550648495523,0.11905052400652082,380,True,12,104,380,357316,1329.19,1343.32,0.01063053438560324,False,2012-06-15 16:18:45.815
2012-06-18,1342.9651,0.001675,0.02106,0.30898716300035456,0.2719957298461349,-0.8746142056797088,0.7726219533989809,0.031216546062464604,0.15594056431563766,-0.1628347994941595,0.2141022242388018,-0.4288583050473208,0.009859998148009723,0.13290719537635565,352,True,11,104,352,325455,1334.63,1348.22,0.010182597424005069,False,2012-06-18 16:15:25.767
2012-06-19,1358.3408,0.001675,0.020857999999999998,0.13230755905558214,1.0731029592025465,-0.9061274892832801,0.8554910792758422,0.0251582910623199,0.07091347273254711,-0.11800119141410957,0.2462518903003353,-0.4479057204257236,0.008757677183817151,0.19759874180687464,423,True,12,111,423,412125,1344.83,1363.46,0.013853052058624638,False,2012-06-19 16:16:20.192
2012-06-20,1355.7695,0.001726,0.020895,0.10145291740944366,0.9060127319295797,-0.8547900678064804,0.6472418578423371,0.02678363409938755,0.042992350705726504,-0.47222624564087956,0.4999614313348147,-0.23508675281448801,0.007758797085326673,0.14434598182989458,387,True,12,109,387,476235,1346.45,1361.57,0.011229529503509195,False,2012-06-20 16:17:12.592
2012-06-21,1340.2532,0.001726,0.021389000000000002,0.10812730018715523,1.0645964884442032,-0.81034099587693,0.8022677100629874,0.02803928792604088,0.05743048200865089,-0.2616743373422647,0.3450470452849779,-0.41340959044131415,0.01054164076203538,0.1664384108671952,442,True,11,114,442,382296,1324.41,1358.27,0.02556610113182467,False,2012-06-21 16:16:36.518
2012-06-22,1331.5695,0.001726,0.021237,0.127827302046338,0.6321836097678903,-0.8370473281978886,0.5931698748021199,0.027401488441321686,0.044416925156788786,-0.4905250482351821,0.4999896100597209,-0.19022984990367384,0.007531038195200202,0.13620290041587788,325,True,12,98,325,306485,1325.92,1337.79,0.008952274647037406,False,2012-06-22 16:19:35.250
2012-06-25,1313.6786,0.001726,0.021602999999999997,0.3073611453913814,0.2223964669679548,-0.8684709594462058,0.6432289183172242,0.03683619598058036,0.10858309037762781,-0.15994619628576712,0.24155287858288518,-0.27703137572301206,0.008596433771846348,0.13113211067734626,400,True,13,108,400,317120,1309.31,1334.9,0.019544645653053916,False,2012-06-25 16:16:23.311
2012-06-26,1318.27,0.001827,0.021503,0.7043922252716187,0.10303214433701505,-0.8487564268216475,0.6708351241983794,0.03283848552118367,0.1499763909774068,-0.10995959334416644,0.19389277897121152,-0.3048696810101419,0.007963846340048826,0.12656936333420096,366,True,11,107,366,204787,1310.36,1324.24,0.010592508928844113,False,2012-06-26 16:16:34.225
2012-06-27,1330.7276,0.00198,0.021342,0.14360000376649035,0.6873415396869448,-0.8555009923100542,0.7030380469707088,0.03262542071279505,0.0629968354473637,-0.18061603598884218,0.27823998597915917,-0.29685800011256747,0.009438904994459863,0.1517668072612308,346,True,10,107,346,265687,1320.71,1334.24,0.010244489706294324,False,2012-06-27 16:18:37.718
2012-06-28,1319.1467,0.002031,0.021516999999999998,0.1516894822011237,0.6669707244119272,-0.8427873775725605,0.7222165784370675,0.03333952532476127,0.08691636809272324,-0.1595661888132676,0.24877570893770395,-0.31925189851063773,0.007226932378465122,0.1154584532722919,402,True,13,109,402,204080,1313.41,1331.52,0.013788535187032158,False,2012-06-28 16:16:59.611
2012-06-29,1354.8166,0.002031,0.020989,0.1385562991919372,0.4840342806729125,-0.8528243251115992,0.5230084759625615,0.024282120167636687,0.03970457699817567,-0.43381918667260627,0.49996901574254704,-0.13940586870454094,0.008929454827977436,0.17958454363059365,479,True,13,114,479,404642,1330.12,1362.17,0.024095570324482063,False,2012-06-29 16:18:01.389
2012-07-02,1360.6562,0.0012720000000000001,0.020972,0.10703262059121112,0.7080884697638908,-0.8324437216063038,0.6116887207514556,0.024589933005864498,0.09237846312972778,-0.15816436539193918,0.2519363343696733,-0.22258596203605266,0.009543542960996396,0.15866300951894538,391,True,13,93,391,387803,1355.8,1366.35,0.0077813836849092155,False,2012-07-02 16:16:44.699
2012-07-03,1371.06,0.001726,0.020868,0.7106177038563571,0.08108610240250105,-0.8807332188500755,0.5363418714774796,0.020353634195830462,0.19530599158293244,-0.09818939460025948,0.1793737649577593,-0.17242016329211174,0.009096046909575344,0.14618584459354173,356,True,12,95,356,221753,1363.83,1374.78,0.008028859901894059,False,2012-07-03 13:15:48.899
2012-07-05,1369.2744,0.001726,0.020968,0.08993180277183078,0.794202366068688,-0.8279837697457003,0.5901398007674648,0.02474990715189901,0.06006774585053681,-0.26355486818947266,0.37071796717745525,-0.20541688335744177,0.00871095481332186,0.14955024737505687,386,True,13,105,386,291447,1363.07,1373.85,0.007908618046028382,False,2012-07-05 16:15:44.719
2012-07-09,1350.015,0.0016239999999999998,0.021217,0.08943274294738272,0.910038900808951,-0.7808530964181057,0.640132999538277,0.027908248426161658,0.027490164726068283,-0.4999999855338759,0.4814335522346905,-0.2469957069215404,0.006757068230576994,0.09995553101566061,302,True,12,96,302,179452,1346.69,1354.66,0.0059182142883662525,False,2012-07-09 16:19:42.244
2012-07-11,1339.9115,0.001675,0.021402,0.08335978842540086,1.1139205657698528,-0.8159165740995658,0.6728848893113927,0.030049021399625286,0.05280103561886824,-0.2513997753704551,0.31746976631782303,-0.2670617088930497,0.0076837563936120465,0.13350289750290825,336,True,11,106,336,195324,1333.45,1344.9,0.008586748659492383,False,2012-07-11 16:16:19.342
2012-07-10,1348.4309,0.0016239999999999998,0.021217,0.10118169594414116,0.770704258374441,-0.8078304623959359,0.667988538575119,0.028335576304020095,0.08688471499855634,-0.16528819670638872,0.2607302989509198,-0.2902463598003282,0.008428562438332827,0.12802178614764914,419,True,12,118,419,208579,1336.27,1361.49,0.01887343126763308,False,2012-07-10 16:14:42.071
2012-07-13,1351.6643,0.001675,0.021166,0.15978240320584378,0.3850019661501356,-0.8698599584115536,0.5370115853035219,0.0243625342793214,0.15554584209904132,-0.09788931787788976,0.19543092724933037,-0.16534836396931463,0.008202026641118196,0.12455907306853374,395,True,11,110,395,273186,1334.81,1357.59,0.017066099295030668,False,2012-07-13 16:16:53.986
2012-07-12,1331.1709,0.001675,0.021511999999999996,0.5179825858075611,0.09294503368131415,-0.851151746265115,0.5408135652003673,0.0280760313380749,0.2645350124741723,-0.10451449176479015,0.16261398809941655,-0.19619149453629597,0.01054399442704691,0.15174644157544367,405,True,12,118,405,243574,1325.46,1341.29,0.011943023554086718,False,2012-07-12 16:14:15.582
2012-07-16,1353.5117,0.0016239999999999998,0.021215,0.08543310164684907,0.8105102637341876,-0.8404581682617288,0.5193366832892194,0.026874772623140496,0.031091245558141925,-0.3539812052039989,0.49998550258162544,-0.13122177911501245,0.008648061445177293,0.15790023813937937,342,True,11,103,342,203324,1348.66,1357.26,0.006376699835392019,False,2012-07-16 16:16:20.886
2012-07-17,1356.5648,0.001675,0.021059,0.09292688510052331,0.6446851875550581,-0.7919231381395948,0.5456140023636742,0.024978264745595672,0.041509836740169025,-0.31052520083751717,0.4245071481015503,-0.17787746687543105,0.006915853697124458,0.13436064618704163,451,True,10,118,451,262607,1345.4,1365.36,0.014835736583915349,False,2012-07-17 16:15:38.422
2012-07-18,1369.3587,0.001573,0.020814,0.1868261022006164,0.31284612286181,-0.7899784467899921,0.5419538485854981,0.022626867731684007,0.04939157933823154,-0.28852909252532205,0.35779176468619217,-0.1768183305509388,0.0065864908283688,0.15488425580020412,411,True,10,106,411,501244,1358.96,1375.24,0.011979749219991787,False,2012-07-18 16:15:31.207
2012-07-19,1375.972,0.001573,0.020772,0.07669199003006304,0.9590874739075992,-0.7225349937644799,0.6517632605198701,0.022367432702862945,0.040217820235168594,-0.34534701129509343,0.4132320698852428,-0.2776866937897322,0.008459160680500786,0.16228780529413359,379,True,12,97,379,308176,1371.21,1380.35,0.006665645670612008,False,2012-07-19 16:15:19.520
2012-07-20,1366.1785,0.001522,0.020985,0.07106479819430586,1.1833089003653203,-0.7428011387323594,0.6070049136347685,0.021717935426592932,0.052666895683664096,-0.3537853500551201,0.40522565709545844,-0.2002717487647778,0.0057066992108581295,0.10737486005604728,338,True,10,96,338,281169,1362.2,1376.51,0.010505065335486563,False,2012-07-20 16:19:01.647
2012-07-23,1344.0783,0.001522,0.021176,0.08938432425648354,1.1481431378411309,-0.8122752905701676,0.8318395813640768,0.029463005551955742,0.1965331183630423,-0.12095603292387512,0.19017054588319096,-0.4867050920726662,0.009615775351841625,0.13872639511457557,450,True,11,114,450,274284,1337.59,1362.34,0.01850342780672709,False,2012-07-23 16:15:53.913
2012-07-24,1337.0053,0.0016239999999999998,0.021369,0.08350702875743435,1.3838265017707856,-0.8116852815545407,0.764296644698822,0.031936980716859326,0.09620680538693029,-0.1923856249886346,0.26477736074559094,-0.3530308821405318,0.00833340820404385,0.14528835648599492,448,True,12,115,448,289103,1329.47,1351.53,0.016593078444793852,False,2012-07-24 16:19:10.984
2012-07-25,1337.8249,0.001675,0.021377999999999998,0.06949229729157336,1.8690329453009926,-0.803793044885706,0.8890661881928085,0.032886813995319876,0.07960141953906955,-0.24040468019312766,0.30601375392848135,-0.5306719008224873,0.008239570378774892,0.12519987342995784,403,True,11,118,403,276079,1331.5,1343.98,0.009372887720615841,False,2012-07-25 16:17:33.137
2012-07-26,1357.7563,0.001675,0.021031,0.07922584356924403,1.5767546517417386,-0.7841474239164752,0.9109254351732584,0.025727193699026076,0.11674129960409209,-0.13374713780990932,0.2096661097538004,-0.5799457136736526,0.00925140840468139,0.14410479390870443,421,True,12,113,421,305997,1338.17,1363.11,0.018637392857409507,False,2012-07-26 16:19:38.721
2012-07-27,1379.8243,0.001675,0.020647000000000002,0.08094809641434085,2.1769436271454885,-0.8431706945943757,1.033197771815746,0.02326037848748455,0.16869987576064596,0.05000792099538964,0.08003391781225692,-0.7150587504475063,0.006899515450785244,0.11700881882230742,484,True,12,114,484,450749,1360.05,1389.19,0.02142568287930602,False,2012-07-27 16:19:05.715
2012-07-30,1385.1462,0.001675,0.020776,0.10464763373407952,0.5855520748638111,-0.7979413891209183,0.5493730127209608,0.024948758199019826,0.04473825880328217,-0.4077791569864573,0.49996529208966517,-0.1792574289809482,0.006974720196066044,0.14926763727081435,385,True,12,96,385,289068,1381.37,1391.74,0.007507040112352259,False,2012-07-30 16:17:53.972
2012-07-31,1382.8925,0.001573,0.020891000000000003,0.09582353250551486,0.570098298715422,-0.8537735517760364,0.4990811021509567,0.028100258684524267,0.05354312304561996,-0.35665723352825857,0.4999509144979006,-0.13982428080762177,0.006828274653257611,0.11985976313606184,358,True,10,95,358,262516,1379.17,1387.13,0.005771587259003619,False,2012-07-31 16:14:59.646
2012-08-02,1363.9809,0.001374,0.021145,0.19261875561792216,0.28315124967288874,-0.8630619554082866,0.5176510494596686,0.026834852971140424,0.10850333909323465,-0.16251293675830059,0.27393955145062726,-0.15888212627939338,0.00826385872282465,0.15106502585871776,475,True,10,113,475,369949,1354.85,1375.13,0.014968446691515869,False,2012-08-02 16:16:55.643
2012-08-06,1398.1124,0.001675,0.020711,0.12100590388560091,0.4745373032550568,-0.7472320565862262,0.53139369572831,0.021544912326613652,0.030475722970574128,-0.39705232267257157,0.4999777527597425,-0.16753562924416437,0.007843027517037285,0.13568283113275575,330,True,11,105,330,214181,1391.04,1399.63,0.0061752357948010594,False,2012-08-06 16:16:02.508
2012-08-03,1390.7413,0.001777,0.020756,0.09743486472602986,0.6692595229215765,-0.8155754326440228,0.4921763464225361,0.020628178244394568,0.04054521005430967,-0.3140830117843164,0.4999587379690278,-0.1118191338128941,0.008890052786039682,0.16881066039441053,434,True,12,99,434,387491,1365.45,1394.16,0.02102603537295389,False,2012-08-03 16:18:46.457
2012-08-08,1400.7856,0.001726,0.020535,0.10366853501991685,0.6119909224429281,-0.7463208365830044,0.4941551677653377,0.02081168095813435,0.02521449284979646,-0.4999999438744874,0.45551154359788026,-0.11730092507889722,0.009404196243378356,0.17091737707423807,305,True,11,92,305,156656,1396.3,1404.14,0.005614839217933154,False,2012-08-08 16:17:30.987
2012-08-07,1404.0858,0.001675,0.020711,0.07292039743526284,1.1955644352790336,-0.7761429889056332,0.5926700076055355,0.01960428614820779,0.032538313374327346,-0.26117586994061553,0.49999231418724893,-0.17689567035512008,0.008469770768358989,0.1310580119987365,369,True,12,98,369,278551,1394.46,1407.13,0.009085954419632003,False,2012-08-07 16:14:43.233
2012-08-09,1403.1644,0.001726,0.020535,0.0980230053011186,0.7386433762581345,-0.7915628179198293,0.5257033705006374,0.01817601985197913,0.029376524275477406,-0.2534934449955221,0.4999587769027692,-0.13155594658255598,0.009396764512119848,0.15756138592605745,326,True,13,83,326,170930,1398.8,1405.93,0.005097226193880644,False,2012-08-09 16:16:20.209
2012-08-10,1400.5476,0.0016239999999999998,0.020849000000000003,0.11977822599448747,0.6220632402550239,-0.6688478660697234,0.6008139991074423,0.017888064442533554,0.022168929271880123,-0.4999997976196927,0.375658893278414,-0.21195819877521885,0.0081391769429398,0.15450860550995688,332,True,10,103,332,144178,1395.79,1405.95,0.007279031946066494,False,2012-08-10 16:16:19.042
2012-08-14,1406.6735,0.001777,0.020931,0.09218747057472082,0.7378785042181939,-0.7652299680078986,0.5321334473308438,0.01935598463820731,0.02886943008064432,-0.3521363417145395,0.4999658056962762,-0.14711969997754035,0.009781164550742925,0.17092597436287132,392,True,13,100,392,259598,1400.6,1409.72,0.006511495073540097,False,2012-08-14 16:16:15.557
2012-08-15,1405.1751,0.001777,0.020950000000000003,0.11131174207572098,0.7095794566055424,-0.7116832311606796,0.5845411085860898,0.018240653544116896,0.025020272986421774,-0.41378317354845456,0.49996151814043194,-0.183719256715242,0.008274463236704969,0.15606090080089555,324,True,12,92,324,214928,1401.95,1407.73,0.004122828916865773,False,2012-08-15 16:16:54.186
2012-08-17,1416.225,0.001777,0.020771,0.07689728361389096,1.282283560308685,-0.7515098793776348,0.6558276727220257,0.01591143122044945,0.03960881601150776,-0.22523629621874258,0.3744835184636787,-0.2329016910870148,0.010696756293850453,0.19490455294549455,297,True,10,92,297,276002,1414.68,1418.66,0.0028133570842876487,False,2012-08-17 16:18:13.106
2012-08-16,1411.9696,0.001777,0.020809,0.13356482659490265,0.6625421705699981,-0.7648307893694669,0.5760626502659161,0.01709372036057328,0.062277775830329285,-0.18816906850119083,0.2899249087269787,-0.1548635167834067,0.009248434763981357,0.15436405479751336,452,True,12,108,452,488588,1404.15,1417.44,0.009464800769148463,False,2012-08-16 16:19:58.762
2012-08-20,1415.5756,0.001777,0.020775000000000002,0.0666994289885903,2.318769049351801,-0.6950550856245088,0.9354466099396873,0.015303071444633224,0.01627865235855088,-0.4985115614590155,0.4999681302204,-0.5657392169512906,0.008793198115436216,0.18031866874405542,349,True,12,95,349,442564,1412.13,1418.13,0.004248900596970584,False,2012-08-20 16:19:54.568
2012-08-21,1419.7868,0.001776,0.020752000000000003,0.11209932140389933,0.8497091418388907,-0.7427041850321427,0.6662299869275826,0.015763947683076308,0.05340468355726361,-0.24826262824409104,0.30782159607157267,-0.2533587590998683,0.0077143613991990405,0.14347652973159372,453,True,11,106,453,363374,1410.86,1426.68,0.01121301900968219,False,2012-08-21 16:18:09.610
2012-08-22,1410.9235,0.001827,0.020755,0.09641347890578345,1.345488722845599,-0.7535791462539373,0.7753644160797121,0.016078012575599376,0.02885317806367475,-0.4271622123420718,0.49997827559176394,-0.3417434805265455,0.005486712997101113,0.12316031114762319,389,True,12,96,389,305084,1406.78,1416.09,0.006617950212542079,False,2012-08-22 16:16:48.311
2012-08-23,1404.7168,0.001777,0.021044999999999998,0.18019816668145788,0.5014321603912095,-0.753944742758036,0.6560092034002344,0.01850707506576054,0.03903056260432499,-0.406190872782309,0.4665885378067091,-0.24963376291057268,0.0058418884248008915,0.11381482498169371,418,True,11,101,418,361077,1400.53,1413.49,0.009253639693544535,False,2012-08-23 16:18:16.138
2012-08-27,1412.2386,0.001726,0.020935000000000002,0.07722916077260945,1.461683936424407,-0.7738290115381182,0.6933642898331155,0.01796100240622743,0.043691741143817214,-0.3524138253435486,0.4247497944321894,-0.2549847909660582,0.008867930787685477,0.16446026829078628,307,True,10,89,307,185220,1409.13,1416.07,0.00492502466060607,False,2012-08-27 16:15:39.358
2012-08-24,1406.1997,0.001777,0.020922999999999997,0.0937362897607932,1.0746095449158246,-0.7975049041545498,0.6568709578915868,0.01869633279616866,0.03399802599133466,-0.41431107933847716,0.49995475018785873,-0.2300196319575231,0.008551112805921635,0.13384294798307003,405,True,12,118,405,181701,1398.1,1413.41,0.01095057578141767,False,2012-08-24 16:16:35.042
